id_studente,id_classe,nome,cognome,sesso,cittadinanza
STU0421,BORI01402D_0009,Micheletto,Forza,M,ITA
STU0422,BORI01402D_0009,Gioele,Asprucci,M,NON_ITA
STU0423,BORI01402D_0009,Alfio,Faranda,M,NON_ITA
STU0424,BORI01402D_0010,Alberico,Burcardo,M,ITA
STU0425,BORI01402D_0010,Baccio,Salgari,M,NON_ITA
STU0426,BORI01402D_0010,Baldassare,Pagliaro,M,NON_ITA
STU0427,BORI01402D_0010,Tiziano,Guarneri,M,NON_ITA
STU0428,BORI01402D_0010,Ronaldo,Olivetti,M,ITA
STU0429,BORI01402D_0010,Torquato,Bellucci,M,NON_ITA
STU0430,BORI01402D_0010,Gabriele,Liverotti,M,NON_ITA
STU0431,BORI01402D_0010,Romolo,Casarin,M,ITA
STU0432,BORI01402D_0010,Ezio,Bulzoni,M,ITA
STU0433,BORI01402D_0010,Renzo,Basso,M,NON_ITA
STU0434,BORI01402D_0010,Marcello,Argento,M,ITA
STU0435,BORI01402D_0010,Pietro,Trincavelli,M,ITA
STU0436,BORI01402D_0010,Giosuè,Taliercio,M,ITA
STU0437,BORI01402D_0010,Ezio,Benigni,M,ITA
STU0438,BORI01402D_0010,Gioele,Pizziol,M,ITA
STU0439,BORI01402D_0010,Rocco,Fattori,M,NON_ITA
STU0440,BORI01402D_0010,Marco,Matteotti,M,ITA
STU0441,BORI01402D_0010,Nino,Bernardini,M,ITA
STU0442,BORI01402D_0010,Alberto,Cheda,M,ITA
STU0443,BORI01402D_0010,Ugolino,Bassi,M,ITA
STU0444,BORI01402D_0011,Federigo,Sauli,M,NON_ITA
STU0445,BORI01402D_0011,Sebastiano,Stefanelli,M,ITA
STU0446,BORI01402D_0011,Gionata,Gozzi,M,ITA
STU0447,BORI01402D_0011,Azeglio,Visconti,M,ITA
STU0448,BORI01402D_0011,Renzo,Anichini,M,NON_ITA
STU0449,BORI01402D_0011,Domenico,Gaggini,M,ITA
STU0450,BORI01402D_0011,Luciano,Filogamo,M,ITA
STU0451,BORI01402D_0011,Mariano,Lombardo,M,ITA
STU0452,BORI01402D_0011,Gioffre,Morlacchi,M,ITA
STU0453,BORI01402D_0011,Renzo,Silvestri,M,NON_ITA
STU0454,BORI01402D_0011,Silvio,Pellico,M,ITA
STU0455,BORI01402D_0011,Salvatore,Roncalli,M,NON_ITA
STU0456,BORI01402D_0011,Guido,Errani,M,NON_ITA
STU0457,BORI01402D_0011,Carmelo,Cipolla,M,NON_ITA
STU0458,BORI01402D_0011,Laureano,Fittipaldi,M,ITA
STU0459,BORI01402D_0011,Amleto,Pavanello,M,ITA
STU0460,BORI01402D_0011,Tullio,Piccinni,M,ITA
STU0461,BORI01402D_0011,Fredo,Tagliafierro,M,ITA
STU0462,BORI01402D_0011,Gianfranco,Vattimo,M,ITA
STU0463,BORI01402D_0011,Mariano,Falier,M,NON_ITA
STU0464,BORI01402D_0012,Mirco,Zanichelli,M,ITA
STU0465,BORI01402D_0012,Atenulf,Marini,M,NON_ITA
STU0466,BORI01402D_0012,Coriolano,Botta,M,NON_ITA
STU0467,BORI01402D_0012,Puccio,Pasqua,M,ITA
STU0468,BORI01402D_0012,Durante,Federici,M,ITA
STU0469,BORI01402D_0012,Liberto,Bocca,M,ITA
STU0470,BORI01402D_0012,Pompeo,Grasso,M,ITA
STU0471,BORI01402D_0012,Paride,Pacillo,M,ITA
STU0472,BORI01402D_0012,Mattia,Fo,M,ITA
STU0473,BORI01402D_0012,Emilio,Palumbo,M,NON_ITA
STU0474,BORI01402D_0012,Michelangelo,Nugnes,M,NON_ITA
STU0475,BORI01402D_0012,Adriano,Lattuada,M,ITA
STU0476,BORI01402D_0013,Ippazio,Scotto,M,NON_ITA
STU0477,BORI01402D_0013,Agnolo,Marrone,M,ITA
STU0478,BORI01402D_0013,Federico,Galiazzo,M,ITA
STU0479,BORI01402D_0013,Ivan,Moneta,M,NON_ITA
STU0480,BORI01402D_0013,Piergiorgio,Roccabonella,M,ITA
STU0481,BORI01402D_0013,Enzo,Pedrazzini,M,ITA
STU0482,BORI01402D_0013,Adelmo,Fuseli,M,ITA
STU0483,BORI01402D_0013,Elladio,Errani,M,ITA
STU0484,BORI01402D_0013,Micheletto,Pertini,M,ITA
STU0485,BORI01402D_0013,Michelangelo,Costalonga,M,ITA
STU0486,BORI01402D_0013,Amedeo,Rocca,M,NON_ITA
STU0487,BORI01402D_0013,Calogero,Guicciardini,M,NON_ITA
STU0488,BORI01402D_0014,Napoleone,Florio,M,ITA
STU0489,BORI01402D_0014,Gianluigi,Mondadori,M,NON_ITA
STU0490,BORI01402D_0014,Piergiuseppe,Malacarne,M,NON_ITA
STU0491,BORI01402D_0014,Giulio,Govoni,M,NON_ITA
STU0492,BORI01402D_0014,Agostino,Bajamonti,M,ITA
STU0493,BORI01402D_0014,Antonello,Piane,M,ITA
STU0494,BORI01402D_0014,Giosuè,Faugno,M,ITA
STU0495,BORI01402D_0014,Milo,Corbo,M,ITA
STU0496,BORI01402D_0014,Gioacchino,Cortese,M,ITA
STU0497,BORI01402D_0014,Arturo,Trotta,M,ITA
STU0498,BORI01402D_0014,Uberto,Filzi,M,ITA
STU0499,BORI01402D_0014,Corrado,Tartaglia,M,NON_ITA
STU0500,BORI01402D_0014,Graziano,Gilardoni,M,ITA
STU0501,BORI01402D_0014,Giovanni,Guglielmi,M,ITA
STU0502,BORI01402D_0014,Fiorenzo,Tozzo,M,NON_ITA
STU0503,BORI01402D_0014,Ubaldo,Trevisan,M,NON_ITA
STU0504,BORI01402D_0014,Ermes,Monaco,M,ITA
STU0505,BORI01402D_0015,Costantino,Porcellato,M,NON_ITA
STU0506,BORI01402D_0015,Livio,Babbo,M,ITA
STU0507,BORI01402D_0015,Alessio,Maderna,M,ITA
STU0508,BORI01402D_0015,Galasso,Antonello,M,ITA
STU0509,BORI01402D_0015,Roberto,Miniati,M,ITA
STU0510,BORI01402D_0015,Riccardo,Maspero,M,ITA
STU0511,BORI01402D_0015,Baccio,Contrafatto,M,ITA
STU0512,BORI01402D_0015,Ignazio,Vidoni,M,ITA
STU0513,BORI01402D_0015,Pomponio,Bernini,M,NON_ITA
STU0514,BORI01402D_0015,Nino,Jilani,M,NON_ITA
STU0515,BORI01402D_0015,Nicolò,Vismara,M,ITA
STU0516,BORI01402D_0015,Fiorenzo,Belletini,M,NON_ITA
STU0517,BORI01402D_0015,Gaetano,Fanucci,M,ITA
STU0518,BORI01402D_0015,Fabio,Boccaccio,M,NON_ITA
STU0519,BORI01402D_0015,Gioachino,Sauro,M,ITA
STU0520,BORI01402D_0015,Lorenzo,Canil,M,ITA
STU0521,BORI01402D_0016,Livio,Malipiero,M,ITA
STU0522,BORI01402D_0016,Francesco,Porzio,M,ITA
STU0523,BORI01402D_0016,Amedeo,Canevascini,M,ITA
STU0524,BORI01402D_0016,Venancio,Gaito,M,NON_ITA
STU0525,BORI01402D_0016,Venancio,Sauli,M,ITA
STU0526,BORI01402D_0016,Tonino,Maderna,M,ITA
STU0527,BORI01402D_0016,Annibale,Letta,M,ITA
STU0528,BORI01402D_0016,Luigi,Valguarnera,M,NON_ITA
STU0529,BORI01402D_0016,Raffaellino,Mazzeo,M,ITA
STU0530,BORI01402D_0016,Rolando,Poerio,M,NON_ITA
STU0531,BORI01402D_0016,Temistocle,Merisi,M,ITA
STU0532,BORI01402D_0016,Sabatino,Rocca,M,ITA
STU0533,BORI01402D_0016,Federigo,Carullo,M,NON_ITA
STU0534,BORI01402D_0017,Sabatino,Foà,M,ITA
STU0535,BORI01402D_0017,Rosario,Barillaro,M,NON_ITA
STU0536,BORI01402D_0017,Luciano,Iannuzzi,M,NON_ITA
STU0537,BORI01402D_0017,Vincenzo,Angeli,M,ITA
STU0538,BORI01402D_0017,Ruggiero,Squarcione,M,ITA
STU0539,BORI01402D_0017,Pier,Vivaldi,M,ITA
STU0540,BORI01402D_0017,Achille,Babbo,M,NON_ITA
STU0541,BORI01402D_0017,Luca,Cutuli,M,ITA
STU0542,BORI01402D_0017,Nicola,Caffarelli,M,ITA
STU0543,BORI01402D_0017,Benvenuto,Nievo,M,ITA
STU0544,BORI01402D_0017,Laureano,Babato,M,NON_ITA
STU0545,BORI01402D_0017,Ottavio,Pulci,M,ITA
STU0546,BORI01402D_0018,Aldo,Manzoni,M,ITA
STU0547,BORI01402D_0018,Vincenzo,Vezzali,M,ITA
STU0548,BORI01402D_0018,Adriano,Sagnelli,M,NON_ITA
STU0549,BORI01402D_0018,Arturo,Chiaramonte,M,ITA
STU0550,BORI01402D_0018,Oreste,Boccherini,M,NON_ITA
STU0551,BORI01402D_0018,Augusto,Naccari,M,ITA
STU0552,BORI01402D_0018,Giovanni,Ciani,M,NON_ITA
STU0553,BORI01402D_0018,Nicola,Rocca,M,ITA
STU0554,BORI01402D_0018,Osvaldo,Celentano,M,ITA
STU0555,BORI01402D_0018,Lucio,Montessori,M,ITA
STU0556,BORI01402D_0018,Lamberto,Navone,M,ITA
STU0557,BORI01402D_0018,Pasqual,Vattimo,M,NON_ITA
STU0558,BORI01402D_0019,Stefano,Gabbana,M,ITA
STU0559,BORI01402D_0019,Pasquale,Grossi,M,NON_ITA
STU0560,BORI01402D_0019,Graziano,Renier,M,ITA
STU0561,BORI01402D_0019,Luigi,Duodo,M,NON_ITA
STU0562,BORI01402D_0019,Agostino,Sorrentino,M,ITA
STU0563,BORI01402D_0019,Mariano,Fallaci,M,ITA
STU0564,BORI01402D_0019,Arnulfo,Papafava,M,ITA
STU0565,BORI01402D_0019,Sebastiano,Morgagni,M,NON_ITA
STU0566,BORI01402D_0019,Gianluigi,Manunta,M,ITA
STU0567,BORI01402D_0019,Bruno,Rubbia,M,NON_ITA
STU0568,BORI01402D_0019,Goffredo,Dossetti,M,ITA
STU0569,BORI01402D_0019,Panfilo,Callegaro,M,ITA
STU0570,BSRH02201E_0001,Pierina,Calbo,F,ITA
STU0571,BSRH02201E_0001,Giovanni,Borgia,M,ITA
STU0572,BSRH02201E_0001,Flavia,Ferretti,F,NON_ITA
STU0573,BSRH02201E_0001,Arsenio,Battaglia,M,ITA
STU0574,BSRH02201E_0001,Lucio,Ligorio,M,ITA
STU0575,BSRH02201E_0001,Fabio,Gasperi,M,ITA
STU0576,BSRH02201E_0001,Melania,Vianello,F,NON_ITA
STU0577,BSRH02201E_0001,Rosalia,Rienzo,F,ITA
STU0578,BSRH02201E_0001,Liliana,Pezzali,F,ITA
STU0579,BSRH02201E_0001,Loredana,Bartoli,F,ITA
STU0580,BSRH02201E_0001,Gioele,Guidone,M,ITA
STU0581,BSRH02201E_0002,Ugo,Toselli,M,ITA
STU0582,BSRH02201E_0002,Susanna,Stefanelli,F,ITA
STU0583,BSRH02201E_0002,Michelangelo,Giacconi,M,ITA
STU0584,BSRH02201E_0002,Carla,Salandra,F,ITA
STU0585,BSRH02201E_0002,Camilla,Matteotti,F,ITA
STU0586,BSRH02201E_0002,Renata,Iacovelli,F,NON_ITA
STU0587,BSRH02201E_0002,Annetta,Toscani,F,NON_ITA
STU0588,BSRH02201E_0002,Lucia,Chiappetta,F,ITA
STU0589,BSRH02201E_0002,Goffredo,Tartini,M,ITA
STU0590,BSRH02201E_0002,Carla,Camuccini,F,ITA
STU0591,BSRH02201E_0002,Francesco,Pedroni,M,ITA
STU0592,BSRH02201E_0002,Arturo,Molesini,M,ITA
STU0593,BSRH02201E_0002,Viridiana,Pisaroni,F,NON_ITA
STU0594,BSRH02201E_0002,Dino,Petrucci,M,NON_ITA
STU0595,BSRH02201E_0002,Amadeo,Solimena,M,ITA
STU0596,BSRH02201E_0002,Marta,Condoleo,F,ITA
STU0597,BSRH02201E_0002,Raffaele,Cossiga,M,ITA
STU0598,BSRH02201E_0003,Gianfrancesco,Antonacci,M,ITA
STU0599,BSRH02201E_0003,Tatiana,Tarantino,F,ITA
STU0600,BSRH02201E_0003,Licia,Cianciolo,F,ITA
STU0601,BSRH02201E_0003,Monica,Disdero,F,ITA
STU0602,BSRH02201E_0003,Giorgia,Fanucci,F,NON_ITA
STU0603,BSRH02201E_0003,Maria,Verdi,F,ITA
STU0604,BSRH02201E_0003,Serena,Broschi,F,NON_ITA
STU0605,BSRH02201E_0003,Ermenegildo,Ariasso,M,ITA
STU0606,BSRH02201E_0003,Laureano,Pacelli,M,ITA
STU0607,BSRH02201E_0003,Raffaella,Pertini,F,ITA
STU0608,BSRH02201E_0003,Sebastiano,Bonatti,M,ITA
STU0609,BSRH02201E_0003,Claudio,Trotta,M,NON_ITA
STU0610,BSRH02201E_0003,Gioffre,Cociarelli,M,ITA
STU0611,BSRH02201E_0003,Silvio,Tomei,M,ITA
STU0612,BSRH02201E_0003,Eliana,Ostinelli,F,ITA
STU0613,BSRH02201E_0003,Baldassare,Salvo,M,ITA
STU0614,BSRH02201E_0004,Lorenzo,Proietti,M,ITA
STU0615,BSRH02201E_0004,Eraldo,Rosselli,M,ITA
STU0616,BSRH02201E_0004,Gianpietro,Renault,M,ITA
STU0617,BSRH02201E_0004,Clelia,Parisi,F,ITA
STU0618,BSRH02201E_0004,Antonello,Aloisio,M,ITA
STU0619,BSRH02201E_0004,Franco,Porzio,M,NON_ITA
STU0620,BSRH02201E_0004,Vanessa,Franzese,F,ITA
STU0621,BSRH02201E_0004,Gianfrancesco,Columbo,M,ITA
STU0622,BSRH02201E_0004,Cristina,Pincherle,F,ITA
STU0623,BSRH02201E_0004,Luciana,Tarantini,F,ITA
STU0624,BSRH02201E_0004,Fabio,Guarana,M,NON_ITA
STU0625,BSRH02201E_0004,Paoletta,Verdi,F,ITA
STU0626,BSRH02201E_0004,Lara,Pozzecco,F,ITA
STU0627,BSRH02201E_0004,Giorgia,Fagiani,F,NON_ITA
STU0628,BSRH02201E_0004,Marcella,Cuzzocrea,F,ITA
STU0629,BSRH02201E_0004,Alberto,Franceschi,M,ITA
STU0630,BSRH02201E_0005,Eleanora,Monduzzi,F,ITA
STU0631,BSRH02201E_0005,Stefano,Antonetti,M,ITA
STU0632,BSRH02201E_0005,Venancio,Ponti,M,ITA
STU0633,BSRH02201E_0005,Gabriella,Verdi,F,NON_ITA
STU0634,BSRH02201E_0005,Diana,Gangemi,F,ITA
STU0635,BSRH02201E_0005,Laura,Leone,F,ITA
STU0636,BSRH02201E_0005,Claudia,Antelami,F,ITA
STU0637,BSRH02201E_0005,Antonio,Catenazzi,M,ITA
STU0638,BSRH02201E_0005,Marta,Calbo,F,ITA
STU0639,BSRH02201E_0005,Umberto,Bersani,M,NON_ITA
STU0640,BSRH02201E_0005,Raffaellino,Trincavelli,M,ITA
STU0641,BSRH02201E_0005,Maria,Cipolla,F,NON_ITA
STU0642,BSRH02201E_0005,Arnaldo,Vecellio,M,NON_ITA
STU0643,BSRH02201E_0005,Milena,Opizzi,F,ITA
STU0644,BSRH02201E_0005,Jolanda,Majewski,F,ITA
STU0645,BSRH02201E_0005,Franco,Romiti,M,ITA
STU0646,BSRH02201E_0005,Maria,Castioni,F,ITA
STU0647,BSRH02201E_0005,Patrizio,Acerbi,M,ITA
STU0648,BSRH02201E_0005,Ugolino,Perozzo,M,ITA
STU0649,BSRH02201E_0006,Benito,Rismondo,M,NON_ITA
STU0650,BSRH02201E_0006,Ruggiero,Rapisardi,M,ITA
STU0651,BSRH02201E_0006,Enrico,Farnese,M,ITA
STU0652,BSRH02201E_0006,Victoria,Barcaccia,F,ITA
STU0653,BSRH02201E_0006,Durante,Puglisi,M,ITA
STU0654,BSRH02201E_0006,Alessio,Pizziol,M,NON_ITA
STU0655,BSRH02201E_0006,Melania,Zaccagnini,F,NON_ITA
STU0656,BSRH02201E_0006,Torquato,Baracca,M,ITA
STU0657,BSRH02201E_0006,Rodolfo,Cassarà,M,ITA
STU0658,BSRH02201E_0006,Natalia,Cortese,F,ITA
STU0659,BSRH02201E_0006,Giuliana,Romiti,F,ITA
STU0660,BSRH02201E_0006,Giada,Siffredi,F,ITA
STU0661,BSRH02201E_0006,Bianca,Cuomo,F,ITA
STU0662,BSRH02201E_0006,Lina,Salvini,F,ITA
STU0663,BSRH02201E_0006,Toni,Conte,M,ITA
STU0664,BSRH02201E_0006,Mariana,Pisacane,F,ITA
STU0665,BSRH02201E_0006,Dionigi,Canova,M,NON_ITA
STU0666,BSRH02201E_0006,Cecilia,Pertile,F,ITA
STU0667,BSRH02201E_0006,Gemma,Gentileschi,F,ITA
STU0668,BSRH02201E_0007,Nico,Fornaciari,M,ITA
STU0669,BSRH02201E_0007,Nicola,Benigni,M,ITA
STU0670,BSRH02201E_0007,Veronica,Calbo,F,ITA
STU0671,BSRH02201E_0007,Gaspare,Rusticucci,M,NON_ITA
STU0672,BSRH02201E_0007,Fortunata,Fibonacci,F,ITA
STU0673,BSRH02201E_0007,Mariano,Notarbartolo,M,ITA
STU0674,BSRH02201E_0007,Carla,Beccaria,F,NON_ITA
STU0675,BSRH02201E_0007,Antonio,Munari,M,NON_ITA
STU0676,BSRH02201E_0007,Filippa,Giacconi,F,NON_ITA
STU0677,BSRH02201E_0007,Gianpaolo,Cipolla,M,ITA
STU0678,BSRH02201E_0007,Fernanda,Infantino,F,ITA
STU0679,BSRH02201E_0007,Maura,Miniati,F,ITA
STU0680,BSRH02201E_0007,Bruno,Guariento,M,ITA
STU0681,BSRH02201E_0007,Vincentio,Amaldi,M,ITA
STU0682,BSRH02201E_0007,Clelia,Gonzaga,F,ITA
STU0683,BSRH02201E_0007,Vanessa,Randazzo,F,ITA
STU0684,BSRH02201E_0007,Luciana,Galuppi,F,ITA
STU0685,BSRH02201E_0008,Loredana,Bernetti,F,ITA
STU0686,BSRH02201E_0008,Tatiana,Gucci,F,ITA
STU0687,BSRH02201E_0008,Puccio,Panicucci,M,ITA
STU0688,BSRH02201E_0008,Elvira,Carducci,F,NON_ITA
STU0689,BSRH02201E_0008,Rodolfo,Gualandi,M,ITA
STU0690,BSRH02201E_0008,Guido,Pasolini,M,ITA
STU0691,BSRH02201E_0008,Ninetta,Mancini,F,ITA
STU0692,BSRH02201E_0008,Giada,Zecchini,F,ITA
STU0693,BSRH02201E_0008,Baldassare,Littizzetto,M,NON_ITA
STU0694,BSRH02201E_0008,Letizia,Bonino,F,NON_ITA
STU0695,BSRH02201E_0008,Eva,Agnesi,F,ITA
STU0696,BSRH02201E_0008,Fortunata,Murri,F,ITA
STU0697,BSRH02201E_0008,Umberto,Bonino,M,NON_ITA
STU0698,BSRH02201E_0008,Ruggero,Giannini,M,ITA
STU0699,BSRH02201E_0008,Sergius,Dellucci,M,ITA
STU0700,BSRH02201E_0008,Virgilio,Galvani,M,ITA
STU0701,BSRH02201E_0008,Marissa,Simeoni,F,NON_ITA
STU0702,BSRH02201E_0008,Lando,Carli,M,ITA
STU0703,BSRH02201E_0008,Isa,Panzera,F,ITA
STU0704,BSRH02201E_0008,Nico,Bova,M,ITA
STU0705,BSRH02201E_0008,Gabriele,Alfieri,M,ITA
STU0706,BSRH02201E_0008,Filippa,Mennea,F,ITA
STU0707,BSRH02201E_0009,Mariana,Fioravanti,F,ITA
STU0708,BSRH02201E_0009,Achille,Filzi,M,ITA
STU0709,BSRH02201E_0009,Natalia,Caironi,F,ITA
STU0710,BSRH02201E_0009,Lisa,Morlacchi,F,NON_ITA
STU0711,BSRH02201E_0009,Marco,Foà,M,NON_ITA
STU0712,BSRH02201E_0009,Gianfranco,Riccardi,M,ITA
STU0713,BSRH02201E_0009,Damiano,Blasi,M,ITA
STU0714,BSRH02201E_0009,Mercedes,Tartini,F,ITA
STU0715,BSRH02201E_0009,Vittorio,Ferrucci,M,ITA
STU0716,BSRH02201E_0009,Annetta,Filangieri,F,ITA
STU0717,BSRH02201E_0009,Natalia,Sgalambro,F,ITA
STU0718,BSRH02201E_0009,Francesca,Lancisi,F,ITA
STU0719,BSRH02201E_0009,Donatella,Brenna,F,ITA
STU0720,BSRH02201E_0009,Corrado,Dellucci,M,ITA
STU0721,BSRH02201E_0009,Gioacchino,Marazzi,M,ITA
STU0722,BSRH02201E_0009,Leonardo,Micheletti,M,ITA
STU0723,BSRH02201E_0009,Giustino,Viviani,M,NON_ITA
STU0724,BSRH02201E_0009,Dionigi,Lattuada,M,ITA
STU0725,BSRH02201E_0009,Vittoria,Borsellino,F,NON_ITA
STU0726,BSRH02201E_0009,Marina,Bruno,F,NON_ITA
STU0727,BSRH02201E_0009,Ilaria,Bertolucci,F,ITA
STU0728,BSRH02201E_0010,Amanda,Camilleri,F,ITA
STU0729,BSRH02201E_0010,Benito,Roncalli,M,ITA
STU0730,BSRH02201E_0010,Romana,Nonis,F,ITA
STU0731,BSRH02201E_0010,Marissa,Panatta,F,ITA
STU0732,BSRH02201E_0010,Raffaello,Casagrande,M,ITA
STU0733,BSRH02201E_0010,Luigina,Squarcione,F,ITA
STU0734,BSRH02201E_0010,Giorgia,Dossi,F,ITA
STU0735,BSRH02201E_0010,Fabrizia,Offredi,F,ITA
STU0736,BSRH02201E_0010,Susanna,Pignatti,F,ITA
STU0737,BSRH02201E_0010,Margherita,Malacarne,F,ITA
STU0738,BSRH02201E_0010,Mariano,Ossani,M,NON_ITA
STU0739,BSRH02201E_0010,Vincenza,Cianciolo,F,NON_ITA
STU0740,BSRH02201E_0010,Manuel,Ferrari,M,ITA
STU0741,BSRH02201E_0010,Guido,Vismara,M,ITA
STU0742,BSRH02201E_0010,Lodovico,Tornatore,M,ITA
STU0743,BSRH02201E_0010,Giuliano,Branciforte,M,NON_ITA
STU0744,BSRH02201E_0010,Severino,Sismondi,M,ITA
STU0745,BSRH02201E_0010,Donna,Sonnino,F,NON_ITA
STU0746,BSRH02201E_0010,Donatello,Tremonti,M,ITA
STU0747,CBSL02301B_0001,Donato,Monteverdi,M,ITA
STU0748,CBSL02301B_0001,Massimo,Mazzini,M,ITA
STU0749,CBSL02301B_0001,Stella,Maccanelli,F,ITA
STU0750,CBSL02301B_0001,Priscilla,Verdi,F,ITA
STU0751,CBSL02301B_0001,Gabriella,Bertoni,F,ITA
STU0752,CBSL02301B_0001,Pierluigi,Metella,M,ITA
STU0753,CBSL02301B_0001,Nadia,Sagese,F,ITA
STU0754,CBSL02301B_0001,Lara,Bembo,F,ITA
STU0755,CBSL02301B_0001,Berenice,Marenzio,F,ITA
STU0756,CBSL02301B_0001,Eugenia,Angeli,F,ITA
STU0757,CBSL02301B_0001,Laura,Ferraris,F,ITA
STU0758,CBSL02301B_0001,Massimo,Carnera,M,ITA
STU0759,CBSL02301B_0001,Antonella,Pizziol,F,ITA
STU0760,CBSL02301B_0001,Berenice,Cilea,F,ITA
STU0761,CBSL02301B_0001,Veronica,Michelangeli,F,ITA
STU0762,CBSL02301B_0001,Amanda,Mannoia,F,ITA
STU0763,CBSL02301B_0001,Aldo,Peano,M,ITA
STU0764,CBSL02301B_0002,Ilaria,Ossola,F,ITA
STU0765,CBSL02301B_0002,Pomponio,Gori,M,ITA
STU0766,CBSL02301B_0002,Federica,Guicciardini,F,ITA
STU0767,CBSL02301B_0002,Aria,Bosio,F,ITA
STU0768,CBSL02301B_0002,Nadia,Scamarcio,F,ITA
STU0769,CBSL02301B_0002,Fabia,Salvemini,F,ITA
STU0770,CBSL02301B_0002,Amalia,Filippelli,F,ITA
STU0771,CBSL02301B_0002,Carla,Abatantuono,F,ITA
STU0772,CBSL02301B_0002,Lidia,Antonioni,F,ITA
STU0773,CBSL02301B_0002,Zaira,Fuseli,F,ITA
STU0774,CBSL02301B_0002,Mirco,Faranda,M,ITA
STU0775,CBSL02301B_0002,Camillo,Bertoni,M,ITA
STU0776,CBSL02301B_0002,Atenulf,Ferrucci,M,ITA
STU0777,CBSL02301B_0002,Eva,Brugnaro,F,ITA
STU0778,CBSL02301B_0002,Lauretta,Leonardi,F,ITA
STU0779,CBSL02301B_0003,Michele,Castelli,M,ITA
STU0780,CBSL02301B_0003,Pierina,Turati,F,ITA
STU0781,CBSL02301B_0003,Silvia,Scotto,F,ITA
STU0782,CBSL02301B_0003,Cesare,Carpaccio,M,ITA
STU0783,CBSL02301B_0003,Angelica,Bertoni,F,ITA
STU0784,CBSL02301B_0003,Romana,Sorrentino,F,ITA
STU0785,CBSL02301B_0003,Osvaldo,Tozzo,M,ITA
STU0786,CBSL02301B_0003,Aria,Amato,F,ITA
STU0787,CBSL02301B_0003,Cassandra,Lucarelli,F,ITA
STU0788,CBSL02301B_0003,Rosaria,Adinolfi,F,ITA
STU0789,CBSL02301B_0003,Melina,Gottardi,F,ITA
STU0790,CBSL02301B_0003,Pasqual,Ligorio,M,ITA
STU0791,CBSL02301B_0003,Elena,Ughi,F,ITA
STU0792,CBSL02301B_0004,Enrico,Cuomo,M,ITA
STU0793,CBSL02301B_0004,Livia,Monaco,F,ITA
STU0794,CBSL02301B_0004,Gelsomina,Grossi,F,ITA
STU0795,CBSL02301B_0004,Teresa,Cavalcanti,F,ITA
STU0796,CBSL02301B_0004,Lara,Canil,F,ITA
STU0797,CBSL02301B_0004,Romana,Gabrieli,F,ITA
STU0798,CBSL02301B_0004,Carla,Chittolini,F,ITA
STU0799,CBSL02301B_0004,Adelmo,Viola,M,ITA
STU0800,CBSL02301B_0004,Valerio,Meucci,M,ITA
STU0801,CBSL02301B_0004,Nicoletta,Petralli,F,ITA
STU0802,CBSL02301B_0004,Antonia,Valguarnera,F,ITA
STU0803,CBSL02301B_0004,Ezio,Perini,M,ITA
STU0804,CBSL02301B_0004,Allegra,Donati,F,ITA
STU0805,CBSL02301B_0004,Germana,Guidone,F,ITA
STU0806,CBSL02301B_0004,Silvio,Dellucci,M,ITA
STU0807,CBSL02301B_0004,Filippa,Scaduto,F,ITA
STU0808,CBSL02301B_0004,Barbara,Galuppi,F,ITA
STU0809,CBSL02301B_0004,Monica,Filippini,F,ITA
STU0810,CBSL02301B_0005,Giuliana,Argenti,F,ITA
STU0811,CBSL02301B_0005,Susanna,Platini,F,ITA
STU0812,CBSL02301B_0005,Roman,Pugliese,M,ITA
STU0813,CBSL02301B_0005,Leone,Borghese,M,ITA
STU0814,CBSL02301B_0005,Ornella,Simeoni,F,ITA
STU0815,CBSL02301B_0005,Chiara,Marrone,F,ITA
STU0816,CBSL02301B_0005,Paola,Doria,F,ITA
STU0817,CBSL02301B_0005,Liberto,Calarco,M,ITA
STU0818,CBSL02301B_0005,Erika,Cicala,F,ITA
STU0819,CBSL02301B_0005,Lisa,Piovani,F,ITA
STU0820,CBSL02301B_0005,Annamaria,Marrone,F,ITA
STU0821,CBSL02301B_0005,Rita,Borroni,F,ITA
STU0822,CBSL02301B_0005,Maurilio,Cilibrasi,M,ITA
STU0823,CBSL02301B_0005,Maurilio,Donini,M,ITA
STU0824,CBSL02301B_0005,Victoria,Cicala,F,ITA
STU0825,CBSL02301B_0005,Fiamma,Cortese,F,ITA
STU0826,CBSL02301B_0005,Sophia,Milanesi,F,ITA
STU0827,CBSL02301B_0005,Melina,Tencalla,F,ITA
STU0828,CBSL02301B_0006,Antonietta,Cibin,F,ITA
STU0829,CBSL02301B_0006,Eugenia,Strangio,F,ITA
STU0830,CBSL02301B_0006,Antonia,Conte,F,ITA
STU0831,CBSL02301B_0006,Gioacchino,Villadicani,M,ITA
STU0832,CBSL02301B_0006,Benvenuto,Trincavelli,M,ITA
STU0833,CBSL02301B_0006,Donna,Pacelli,F,ITA
STU0834,CBSL02301B_0006,Graziella,Antelami,F,ITA
STU0835,CBSL02301B_0006,Daria,Mennea,F,ITA
STU0836,CBSL02301B_0006,Marissa,Paolucci,F,ITA
STU0837,CBSL02301B_0006,Flavia,Benedetti,F,ITA
STU0838,CBSL02301B_0006,Geronimo,Borsiere,M,ITA
STU0839,CBSL02301B_0006,Cristina,Abate,F,ITA
STU0840,CBSL02301B_0006,Alessio,Luzi,M,ITA
