id_classe,id_docente,nome_docente
CL0761,DOC0038,Annamaria Brichese-Marinetti
CL0762,DOC0065,Santino Migliaccio
CL0762,DOC0083,Augusto Alfonsi-Saracino
CL0762,DOC0078,Griselda Mazzocchi
CL0763,DOC0061,Germana Giusti
CL0763,DOC0048,Patrizio Platini
CL0763,DOC0012,Barbara Granatelli
CL0764,DOC0075,Licia Gatto
CL0764,DOC0057,Elladio Cattaneo
CL0764,DOC0062,Serena Gradenigo-Pareto
CL0765,DOC0045,Claudia Filangieri
CL0765,DOC0021,Annunziata Malenchini-Caruso
CL0765,DOC0084,Eraldo Leone
CL0766,DOC0090,Dott. Giulia Ferretti
CL0766,DOC0079,Lando Federici
CL0766,DOC0027,Gelsomina Antonioni
CL0766,DOC0054,Cipriano Segni
CL0766,DOC0088,Carla Gasperi
CL0766,DOC0074,Sig.ra Imelda Morricone
CL0767,DOC0078,Griselda Mazzocchi
CL0767,DOC0066,Dott. Fiorino Cannizzaro
CL0767,DOC0071,Ramona Piazzi
CL0767,DOC0028,Melina Prati
CL0767,DOC0042,Luciana Farinelli
CL0767,DOC0022,Clelia Notarbartolo
CL0768,DOC0019,Marissa Modugno
CL0768,DOC0064,Durante Fischetti-Trentini
CL0768,DOC0032,Annamaria Trevisani
CL0768,DOC0016,Fortunata Mengolo-Tresoldi
CL0768,DOC0028,Melina Prati
CL0768,DOC0098,Bianca Satta
CL0769,DOC0042,Luciana Farinelli
CL0769,DOC0080,Giacomo Zito
CL0769,DOC0070,Piergiorgio Scaramucci
CL0769,DOC0071,Ramona Piazzi
CL0769,DOC0073,Santino Campise
CL0769,DOC0064,Durante Fischetti-Trentini
CL0770,DOC0098,Bianca Satta
CL0770,DOC0040,Donatella Pace
CL0770,DOC0018,Sig. Domenico Iannotti
CL0770,DOC0089,Marcella Broschi
CL0770,DOC0090,Dott. Giulia Ferretti
CL0770,DOC0072,Monica Ortolani
CL0771,DOC0070,Piergiorgio Scaramucci
CL0771,DOC0012,Barbara Granatelli
CL0771,DOC0001,Ranieri Martucci-Pistoletto
CL0771,DOC0014,Elena Gargallo-Borroni
CL0771,DOC0076,Sergius Micca
CL0771,DOC0014,Elena Gargallo-Borroni
CL0772,DOC0095,Ennio Leonetti
CL0772,DOC0062,Serena Gradenigo-Pareto
CL0772,DOC0060,Elena Toselli-Ponti
CL0772,DOC0073,Santino Campise
CL0772,DOC0053,Victoria Balbi
CL0772,DOC0023,Luciano Alboni-Rismondo
CL0773,DOC0085,Federico Capuana
CL0773,DOC0097,Angelina Bataglia
CL0773,DOC0017,Clelia Morandi
CL0774,DOC0095,Ennio Leonetti
CL0774,DOC0018,Sig. Domenico Iannotti
CL0774,DOC0009,Dott. Giada Mazzocchi
CL0775,DOC0071,Ramona Piazzi
CL0775,DOC0088,Carla Gasperi
CL0775,DOC0049,Luisa Solimena-Olivetti
CL0776,DOC0050,Gianna Cimarosa
CL0776,DOC0090,Dott. Giulia Ferretti
CL0776,DOC0031,Adamo Baglioni
CL0777,DOC0053,Victoria Balbi
CL0777,DOC0070,Piergiorgio Scaramucci
CL0777,DOC0025,Arnulfo Greggio
CL0778,DOC0021,Annunziata Malenchini-Caruso
CL0778,DOC0086,Gioele Lippomano-Brancaccio
CL0778,DOC0070,Piergiorgio Scaramucci
CL0779,DOC0082,Dott. Leonardo Armellini
CL0779,DOC0095,Ennio Leonetti
CL0779,DOC0053,Victoria Balbi
CL0780,DOC0063,Piergiorgio Curatoli-Battelli
CL0780,DOC0070,Piergiorgio Scaramucci
CL0780,DOC0038,Annamaria Brichese-Marinetti
CL0781,DOC0029,Tonia Nosiglia
CL0781,DOC0038,Annamaria Brichese-Marinetti
CL0781,DOC0100,Loredana Bocelli
CL0782,DOC0072,Monica Ortolani
CL0782,DOC0071,Ramona Piazzi
CL0782,DOC0010,Fortunata Ortese
CL0783,DOC0022,Clelia Notarbartolo
CL0783,DOC0011,Bruno Cabrini
CL0783,DOC0056,Ermenegildo Boccaccio
CL0784,DOC0047,Valerio Modugno
CL0784,DOC0089,Marcella Broschi
CL0784,DOC0054,Cipriano Segni
CL0785,DOC0026,Rolando Bulzoni-Mazzanti
CL0785,DOC0046,Natalia Sgarbi
CL0785,DOC0006,Martino Gaggini
CL0786,DOC0044,Bianca Pagliaro
CL0786,DOC0079,Lando Federici
CL0786,DOC0066,Dott. Fiorino Cannizzaro
CL0787,DOC0073,Santino Campise
CL0787,DOC0021,Annunziata Malenchini-Caruso
CL0787,DOC0042,Luciana Farinelli
CL0788,DOC0098,Bianca Satta
CL0788,DOC0017,Clelia Morandi
CL0788,DOC0084,Eraldo Leone
CL0789,DOC0090,Dott. Giulia Ferretti
CL0789,DOC0015,Amanda Cicala
CL0789,DOC0033,Sandro Versace-Battaglia
CL0790,DOC0031,Adamo Baglioni
CL0790,DOC0009,Dott. Giada Mazzocchi
CL0790,DOC0008,Dott. Gemma Borromini
CL0791,DOC0012,Barbara Granatelli
CL0791,DOC0022,Clelia Notarbartolo
CL0791,DOC0098,Bianca Satta
CL0792,DOC0064,Durante Fischetti-Trentini
CL0792,DOC0017,Clelia Morandi
CL0792,DOC0001,Ranieri Martucci-Pistoletto
CL0793,DOC0032,Annamaria Trevisani
CL0793,DOC0084,Eraldo Leone
CL0793,DOC0062,Serena Gradenigo-Pareto
CL0794,DOC0013,Elisa Lanfranchi
CL0794,DOC0055,Imelda Scamarcio
CL0794,DOC0033,Sandro Versace-Battaglia
CL0795,DOC0059,Atenulf Pozzecco
CL0795,DOC0064,Durante Fischetti-Trentini
CL0795,DOC0035,Melina Monicelli
CL0796,DOC0072,Monica Ortolani
CL0796,DOC0026,Rolando Bulzoni-Mazzanti
CL0796,DOC0094,Dott. Chiara Panzera
CL0797,DOC0024,Ludovica Tremonti
CL0797,DOC0047,Valerio Modugno
CL0797,DOC0081,Toni Trincavelli
CL0798,DOC0027,Gelsomina Antonioni
CL0798,DOC0078,Griselda Mazzocchi
CL0798,DOC0041,Mariano Redi
CL0799,DOC0049,Luisa Solimena-Olivetti
CL0799,DOC0003,Isabella Mezzetta
CL0799,DOC0025,Arnulfo Greggio
CL0800,DOC0100,Loredana Bocelli
CL0800,DOC0053,Victoria Balbi
CL0800,DOC0065,Santino Migliaccio
CL0801,DOC0048,Patrizio Platini
CL0801,DOC0043,Raimondo Navone
CL0801,DOC0074,Sig.ra Imelda Morricone
CL0802,DOC0092,Marco Tornatore
CL0802,DOC0066,Dott. Fiorino Cannizzaro
CL0802,DOC0073,Santino Campise
CL0803,DOC0044,Bianca Pagliaro
CL0803,DOC0029,Tonia Nosiglia
CL0803,DOC0077,Hugo Barracco
CL0804,DOC0002,Diana Canali
CL0804,DOC0025,Arnulfo Greggio
CL0804,DOC0086,Gioele Lippomano-Brancaccio
CL0805,DOC0026,Rolando Bulzoni-Mazzanti
CL0805,DOC0026,Rolando Bulzoni-Mazzanti
CL0805,DOC0086,Gioele Lippomano-Brancaccio
CL0806,DOC0062,Serena Gradenigo-Pareto
CL0806,DOC0010,Fortunata Ortese
CL0806,DOC0084,Eraldo Leone
CL0807,DOC0044,Bianca Pagliaro
CL0807,DOC0035,Melina Monicelli
CL0807,DOC0048,Patrizio Platini
CL0808,DOC0087,Romina Bersani-Rocca
CL0808,DOC0016,Fortunata Mengolo-Tresoldi
CL0808,DOC0088,Carla Gasperi
CL0809,DOC0047,Valerio Modugno
CL0809,DOC0005,Valerio Gaito
CL0809,DOC0058,Bianca Pace
CL0810,DOC0075,Licia Gatto
CL0810,DOC0033,Sandro Versace-Battaglia
CL0810,DOC0019,Marissa Modugno
CL0811,DOC0046,Natalia Sgarbi
CL0811,DOC0057,Elladio Cattaneo
CL0811,DOC0023,Luciano Alboni-Rismondo
CL0812,DOC0087,Romina Bersani-Rocca
CL0812,DOC0080,Giacomo Zito
CL0812,DOC0083,Augusto Alfonsi-Saracino
CL0813,DOC0007,Elena Alighieri
CL0813,DOC0045,Claudia Filangieri
CL0813,DOC0061,Germana Giusti
CL0814,DOC0070,Piergiorgio Scaramucci
CL0814,DOC0037,Ansaldo Calvo
CL0814,DOC0066,Dott. Fiorino Cannizzaro
CL0815,DOC0025,Arnulfo Greggio
CL0815,DOC0028,Melina Prati
CL0815,DOC0036,Gaspare Vecellio
CL0816,DOC0073,Santino Campise
CL0816,DOC0058,Bianca Pace
CL0816,DOC0050,Gianna Cimarosa
CL0817,DOC0078,Griselda Mazzocchi
CL0817,DOC0011,Bruno Cabrini
CL0817,DOC0033,Sandro Versace-Battaglia
CL0818,DOC0035,Melina Monicelli
CL0818,DOC0049,Luisa Solimena-Olivetti
CL0818,DOC0037,Ansaldo Calvo
CL0819,DOC0044,Bianca Pagliaro
CL0819,DOC0091,Costantino Valier
CL0819,DOC0072,Monica Ortolani
CL0819,DOC0023,Luciano Alboni-Rismondo
CL0819,DOC0015,Amanda Cicala
CL0819,DOC0064,Durante Fischetti-Trentini
CL0820,DOC0009,Dott. Giada Mazzocchi
CL0820,DOC0082,Dott. Leonardo Armellini
CL0820,DOC0007,Elena Alighieri
CL0820,DOC0046,Natalia Sgarbi
CL0820,DOC0012,Barbara Granatelli
CL0820,DOC0058,Bianca Pace
CL0821,DOC0038,Annamaria Brichese-Marinetti
CL0821,DOC0018,Sig. Domenico Iannotti
CL0821,DOC0087,Romina Bersani-Rocca
CL0821,DOC0022,Clelia Notarbartolo
CL0821,DOC0092,Marco Tornatore
CL0821,DOC0008,Dott. Gemma Borromini
CL0822,DOC0051,Amadeo Acerbi
CL0822,DOC0094,Dott. Chiara Panzera
CL0822,DOC0058,Bianca Pace
CL0822,DOC0007,Elena Alighieri
CL0822,DOC0037,Ansaldo Calvo
CL0822,DOC0024,Ludovica Tremonti
CL0823,DOC0052,Sole Bragaglia
CL0823,DOC0069,Dino Caccianemico
CL0823,DOC0071,Ramona Piazzi
CL0823,DOC0090,Dott. Giulia Ferretti
CL0823,DOC0029,Tonia Nosiglia
CL0823,DOC0074,Sig.ra Imelda Morricone
CL0824,DOC0075,Licia Gatto
CL0824,DOC0095,Ennio Leonetti
CL0824,DOC0008,Dott. Gemma Borromini
CL0824,DOC0098,Bianca Satta
CL0824,DOC0095,Ennio Leonetti
CL0824,DOC0087,Romina Bersani-Rocca
CL0825,DOC0065,Santino Migliaccio
CL0825,DOC0007,Elena Alighieri
CL0825,DOC0098,Bianca Satta
CL0825,DOC0026,Rolando Bulzoni-Mazzanti
CL0825,DOC0004,Etta Cassarà
CL0825,DOC0068,Ramona Giacconi
CL0826,DOC0085,Federico Capuana
CL0826,DOC0058,Bianca Pace
CL0826,DOC0072,Monica Ortolani
CL0826,DOC0055,Imelda Scamarcio
CL0826,DOC0019,Marissa Modugno
CL0826,DOC0053,Victoria Balbi
CL0827,DOC0100,Loredana Bocelli
CL0827,DOC0089,Marcella Broschi
CL0827,DOC0027,Gelsomina Antonioni
CL0827,DOC0055,Imelda Scamarcio
CL0827,DOC0041,Mariano Redi
CL0827,DOC0051,Amadeo Acerbi
CL0828,DOC0093,Gianluigi Impastato
CL0828,DOC0043,Raimondo Navone
CL0828,DOC0049,Luisa Solimena-Olivetti
CL0828,DOC0050,Gianna Cimarosa
CL0828,DOC0052,Sole Bragaglia
CL0828,DOC0032,Annamaria Trevisani
CL0829,DOC0086,Gioele Lippomano-Brancaccio
CL0829,DOC0076,Sergius Micca
CL0829,DOC0020,Sig.ra Paulina Argentero
CL0829,DOC0024,Ludovica Tremonti
CL0829,DOC0085,Federico Capuana
CL0829,DOC0073,Santino Campise
CL0830,DOC0052,Sole Bragaglia
CL0830,DOC0093,Gianluigi Impastato
CL0830,DOC0095,Ennio Leonetti
CL0831,DOC0073,Santino Campise
CL0831,DOC0100,Loredana Bocelli
CL0831,DOC0009,Dott. Giada Mazzocchi
CL0832,DOC0098,Bianca Satta
CL0832,DOC0067,Caterina Boccaccio
CL0832,DOC0096,Elladio Migliaccio
CL0833,DOC0065,Santino Migliaccio
CL0833,DOC0001,Ranieri Martucci-Pistoletto
CL0833,DOC0099,Ilaria Leone
CL0834,DOC0070,Piergiorgio Scaramucci
CL0834,DOC0081,Toni Trincavelli
CL0834,DOC0076,Sergius Micca
CL0835,DOC0075,Licia Gatto
CL0835,DOC0048,Patrizio Platini
CL0835,DOC0088,Carla Gasperi
CL0836,DOC0055,Imelda Scamarcio
CL0836,DOC0088,Carla Gasperi
CL0836,DOC0090,Dott. Giulia Ferretti
CL0837,DOC0013,Elisa Lanfranchi
CL0837,DOC0077,Hugo Barracco
CL0837,DOC0084,Eraldo Leone
CL0838,DOC0017,Clelia Morandi
CL0838,DOC0042,Luciana Farinelli
CL0838,DOC0058,Bianca Pace
CL0839,DOC0088,Carla Gasperi
CL0839,DOC0043,Raimondo Navone
CL0839,DOC0033,Sandro Versace-Battaglia
CL0840,DOC0040,Donatella Pace
CL0840,DOC0004,Etta Cassarà
CL0840,DOC0008,Dott. Gemma Borromini
CL0841,DOC0019,Marissa Modugno
CL0841,DOC0077,Hugo Barracco
CL0841,DOC0094,Dott. Chiara Panzera
CL0842,DOC0004,Etta Cassarà
CL0842,DOC0054,Cipriano Segni
CL0842,DOC0045,Claudia Filangieri
CL0843,DOC0098,Bianca Satta
CL0843,DOC0045,Claudia Filangieri
CL0843,DOC0001,Ranieri Martucci-Pistoletto
CL0844,DOC0079,Lando Federici
CL0844,DOC0055,Imelda Scamarcio
CL0844,DOC0006,Martino Gaggini
CL0845,DOC0031,Adamo Baglioni
CL0845,DOC0049,Luisa Solimena-Olivetti
CL0845,DOC0060,Elena Toselli-Ponti
CL0846,DOC0004,Etta Cassarà
CL0846,DOC0026,Rolando Bulzoni-Mazzanti
CL0846,DOC0081,Toni Trincavelli
CL0847,DOC0027,Gelsomina Antonioni
CL0847,DOC0087,Romina Bersani-Rocca
CL0847,DOC0054,Cipriano Segni
CL0848,DOC0006,Martino Gaggini
CL0848,DOC0081,Toni Trincavelli
CL0848,DOC0039,Cecilia Correr
CL0849,DOC0058,Bianca Pace
CL0849,DOC0063,Piergiorgio Curatoli-Battelli
CL0849,DOC0039,Cecilia Correr
CL0850,DOC0039,Cecilia Correr
CL0850,DOC0056,Ermenegildo Boccaccio
CL0850,DOC0097,Angelina Bataglia
CL0851,DOC0086,Gioele Lippomano-Brancaccio
CL0851,DOC0066,Dott. Fiorino Cannizzaro
CL0851,DOC0074,Sig.ra Imelda Morricone
CL0852,DOC0073,Santino Campise
CL0852,DOC0042,Luciana Farinelli
CL0852,DOC0094,Dott. Chiara Panzera
CL0853,DOC0048,Patrizio Platini
CL0853,DOC0061,Germana Giusti
CL0853,DOC0092,Marco Tornatore
CL0854,DOC0003,Isabella Mezzetta
CL0854,DOC0024,Ludovica Tremonti
CL0854,DOC0013,Elisa Lanfranchi
CL0855,DOC0064,Durante Fischetti-Trentini
CL0855,DOC0069,Dino Caccianemico
CL0855,DOC0042,Luciana Farinelli
CL0856,DOC0072,Monica Ortolani
CL0856,DOC0043,Raimondo Navone
CL0856,DOC0007,Elena Alighieri
CL0857,DOC0071,Ramona Piazzi
CL0857,DOC0051,Amadeo Acerbi
CL0857,DOC0032,Annamaria Trevisani
CL0858,DOC0078,Griselda Mazzocchi
CL0858,DOC0052,Sole Bragaglia
CL0858,DOC0033,Sandro Versace-Battaglia
CL0859,DOC0028,Melina Prati
CL0859,DOC0070,Piergiorgio Scaramucci
CL0859,DOC0089,Marcella Broschi
CL0860,DOC0085,Federico Capuana
CL0860,DOC0007,Elena Alighieri
CL0860,DOC0024,Ludovica Tremonti
CL0861,DOC0049,Luisa Solimena-Olivetti
CL0861,DOC0069,Dino Caccianemico
CL0861,DOC0052,Sole Bragaglia
CL0862,DOC0086,Gioele Lippomano-Brancaccio
CL0862,DOC0058,Bianca Pace
CL0862,DOC0045,Claudia Filangieri
CL0863,DOC0053,Victoria Balbi
CL0863,DOC0021,Annunziata Malenchini-Caruso
CL0863,DOC0010,Fortunata Ortese
CL0864,DOC0045,Claudia Filangieri
CL0864,DOC0005,Valerio Gaito
CL0864,DOC0021,Annunziata Malenchini-Caruso
CL0865,DOC0047,Valerio Modugno
CL0865,DOC0047,Valerio Modugno
CL0865,DOC0015,Amanda Cicala
CL0866,DOC0095,Ennio Leonetti
CL0866,DOC0040,Donatella Pace
CL0866,DOC0026,Rolando Bulzoni-Mazzanti
CL0867,DOC0063,Piergiorgio Curatoli-Battelli
CL0867,DOC0008,Dott. Gemma Borromini
CL0867,DOC0048,Patrizio Platini
CL0868,DOC0037,Ansaldo Calvo
CL0868,DOC0057,Elladio Cattaneo
CL0868,DOC0086,Gioele Lippomano-Brancaccio
CL0869,DOC0088,Carla Gasperi
CL0869,DOC0039,Cecilia Correr
CL0869,DOC0091,Costantino Valier
CL0870,DOC0058,Bianca Pace
CL0870,DOC0011,Bruno Cabrini
CL0870,DOC0052,Sole Bragaglia
CL0871,DOC0046,Natalia Sgarbi
CL0871,DOC0018,Sig. Domenico Iannotti
CL0871,DOC0037,Ansaldo Calvo
CL0872,DOC0009,Dott. Giada Mazzocchi
CL0872,DOC0085,Federico Capuana
CL0872,DOC0037,Ansaldo Calvo
CL0873,DOC0011,Bruno Cabrini
CL0873,DOC0050,Gianna Cimarosa
CL0873,DOC0067,Caterina Boccaccio
CL0874,DOC0014,Elena Gargallo-Borroni
CL0874,DOC0085,Federico Capuana
CL0874,DOC0026,Rolando Bulzoni-Mazzanti
CL0875,DOC0003,Isabella Mezzetta
CL0875,DOC0095,Ennio Leonetti
CL0875,DOC0087,Romina Bersani-Rocca
CL0876,DOC0062,Serena Gradenigo-Pareto
CL0876,DOC0068,Ramona Giacconi
CL0876,DOC0028,Melina Prati
CL0877,DOC0074,Sig.ra Imelda Morricone
CL0877,DOC0007,Elena Alighieri
CL0877,DOC0057,Elladio Cattaneo
CL0878,DOC0041,Mariano Redi
CL0878,DOC0092,Marco Tornatore
CL0878,DOC0058,Bianca Pace
CL0879,DOC0078,Griselda Mazzocchi
CL0879,DOC0088,Carla Gasperi
CL0879,DOC0055,Imelda Scamarcio
CL0880,DOC0025,Arnulfo Greggio
CL0880,DOC0075,Licia Gatto
CL0880,DOC0014,Elena Gargallo-Borroni
CL0881,DOC0061,Germana Giusti
CL0881,DOC0047,Valerio Modugno
CL0881,DOC0090,Dott. Giulia Ferretti
CL0882,DOC0045,Claudia Filangieri
CL0882,DOC0022,Clelia Notarbartolo
CL0882,DOC0067,Caterina Boccaccio
CL0883,DOC0064,Durante Fischetti-Trentini
CL0883,DOC0018,Sig. Domenico Iannotti
CL0883,DOC0082,Dott. Leonardo Armellini
CL0884,DOC0004,Etta Cassarà
CL0884,DOC0017,Clelia Morandi
CL0884,DOC0003,Isabella Mezzetta
CL0885,DOC0087,Romina Bersani-Rocca
CL0885,DOC0083,Augusto Alfonsi-Saracino
CL0885,DOC0069,Dino Caccianemico
CL0886,DOC0028,Melina Prati
CL0886,DOC0081,Toni Trincavelli
CL0886,DOC0037,Ansaldo Calvo
CL0887,DOC0043,Raimondo Navone
CL0887,DOC0009,Dott. Giada Mazzocchi
CL0887,DOC0085,Federico Capuana
CL0888,DOC0046,Natalia Sgarbi
CL0888,DOC0019,Marissa Modugno
CL0888,DOC0006,Martino Gaggini
CL0889,DOC0057,Elladio Cattaneo
CL0889,DOC0045,Claudia Filangieri
CL0889,DOC0083,Augusto Alfonsi-Saracino
CL0890,DOC0061,Germana Giusti
CL0890,DOC0063,Piergiorgio Curatoli-Battelli
CL0890,DOC0041,Mariano Redi
CL0891,DOC0047,Valerio Modugno
CL0891,DOC0001,Ranieri Martucci-Pistoletto
CL0891,DOC0066,Dott. Fiorino Cannizzaro
CL0892,DOC0089,Marcella Broschi
CL0892,DOC0036,Gaspare Vecellio
CL0892,DOC0094,Dott. Chiara Panzera
CL0893,DOC0046,Natalia Sgarbi
CL0893,DOC0046,Natalia Sgarbi
CL0893,DOC0019,Marissa Modugno
CL0894,DOC0083,Augusto Alfonsi-Saracino
CL0894,DOC0028,Melina Prati
CL0894,DOC0056,Ermenegildo Boccaccio
CL0895,DOC0048,Patrizio Platini
CL0895,DOC0015,Amanda Cicala
CL0895,DOC0099,Ilaria Leone
CL0896,DOC0083,Augusto Alfonsi-Saracino
CL0896,DOC0041,Mariano Redi
CL0896,DOC0023,Luciano Alboni-Rismondo
CL0897,DOC0084,Eraldo Leone
CL0897,DOC0099,Ilaria Leone
CL0897,DOC0047,Valerio Modugno
CL0898,DOC0030,Simonetta Troisi
CL0898,DOC0002,Diana Canali
CL0898,DOC0051,Amadeo Acerbi
CL0899,DOC0035,Melina Monicelli
CL0899,DOC0027,Gelsomina Antonioni
CL0899,DOC0035,Melina Monicelli
CL0900,DOC0093,Gianluigi Impastato
CL0900,DOC0010,Fortunata Ortese
CL0900,DOC0009,Dott. Giada Mazzocchi
CL0901,DOC0074,Sig.ra Imelda Morricone
CL0901,DOC0052,Sole Bragaglia
CL0901,DOC0099,Ilaria Leone
CL0902,DOC0025,Arnulfo Greggio
CL0902,DOC0070,Piergiorgio Scaramucci
CL0902,DOC0061,Germana Giusti
CL0903,DOC0031,Adamo Baglioni
CL0903,DOC0014,Elena Gargallo-Borroni
CL0903,DOC0042,Luciana Farinelli
CL0904,DOC0002,Diana Canali
CL0904,DOC0072,Monica Ortolani
CL0904,DOC0004,Etta Cassarà
CL0905,DOC0010,Fortunata Ortese
CL0905,DOC0010,Fortunata Ortese
CL0905,DOC0024,Ludovica Tremonti
CL0906,DOC0011,Bruno Cabrini
CL0906,DOC0056,Ermenegildo Boccaccio
CL0906,DOC0064,Durante Fischetti-Trentini
CL0907,DOC0034,Bianca Sauro
CL0907,DOC0100,Loredana Bocelli
CL0907,DOC0024,Ludovica Tremonti
CL0908,DOC0071,Ramona Piazzi
CL0908,DOC0013,Elisa Lanfranchi
CL0908,DOC0090,Dott. Giulia Ferretti
CL0909,DOC0006,Martino Gaggini
CL0909,DOC0067,Caterina Boccaccio
CL0909,DOC0017,Clelia Morandi
CL0910,DOC0013,Elisa Lanfranchi
CL0910,DOC0028,Melina Prati
CL0910,DOC0020,Sig.ra Paulina Argentero
CL0911,DOC0043,Raimondo Navone
CL0911,DOC0084,Eraldo Leone
CL0911,DOC0020,Sig.ra Paulina Argentero
CL0912,DOC0011,Bruno Cabrini
CL0912,DOC0059,Atenulf Pozzecco
CL0912,DOC0047,Valerio Modugno
CL0913,DOC0056,Ermenegildo Boccaccio
CL0913,DOC0055,Imelda Scamarcio
CL0913,DOC0084,Eraldo Leone
CL0914,DOC0071,Ramona Piazzi
CL0914,DOC0046,Natalia Sgarbi
CL0914,DOC0100,Loredana Bocelli
CL0915,DOC0046,Natalia Sgarbi
CL0915,DOC0074,Sig.ra Imelda Morricone
CL0915,DOC0019,Marissa Modugno
CL0916,DOC0046,Natalia Sgarbi
CL0916,DOC0071,Ramona Piazzi
CL0916,DOC0057,Elladio Cattaneo
CL0917,DOC0005,Valerio Gaito
CL0917,DOC0007,Elena Alighieri
CL0917,DOC0009,Dott. Giada Mazzocchi
CL0918,DOC0065,Santino Migliaccio
CL0918,DOC0074,Sig.ra Imelda Morricone
CL0918,DOC0096,Elladio Migliaccio
CL0919,DOC0067,Caterina Boccaccio
CL0919,DOC0009,Dott. Giada Mazzocchi
CL0919,DOC0050,Gianna Cimarosa
CL0920,DOC0080,Giacomo Zito
CL0920,DOC0059,Atenulf Pozzecco
CL0920,DOC0010,Fortunata Ortese
CL0921,DOC0054,Cipriano Segni
CL0921,DOC0060,Elena Toselli-Ponti
CL0921,DOC0076,Sergius Micca
CL0922,DOC0050,Gianna Cimarosa
CL0922,DOC0021,Annunziata Malenchini-Caruso
CL0922,DOC0009,Dott. Giada Mazzocchi
CL0923,DOC0085,Federico Capuana
CL0923,DOC0027,Gelsomina Antonioni
CL0923,DOC0063,Piergiorgio Curatoli-Battelli
CL0924,DOC0008,Dott. Gemma Borromini
CL0924,DOC0065,Santino Migliaccio
CL0924,DOC0044,Bianca Pagliaro
CL0925,DOC0056,Ermenegildo Boccaccio
CL0925,DOC0052,Sole Bragaglia
CL0925,DOC0090,Dott. Giulia Ferretti
CL0926,DOC0075,Licia Gatto
CL0926,DOC0048,Patrizio Platini
CL0926,DOC0069,Dino Caccianemico
CL0927,DOC0027,Gelsomina Antonioni
CL0927,DOC0076,Sergius Micca
CL0927,DOC0072,Monica Ortolani
CL0928,DOC0086,Gioele Lippomano-Brancaccio
CL0928,DOC0031,Adamo Baglioni
CL0928,DOC0059,Atenulf Pozzecco
CL0929,DOC0095,Ennio Leonetti
CL0929,DOC0083,Augusto Alfonsi-Saracino
CL0929,DOC0083,Augusto Alfonsi-Saracino
CL0930,DOC0068,Ramona Giacconi
CL0930,DOC0021,Annunziata Malenchini-Caruso
CL0930,DOC0078,Griselda Mazzocchi
CL0931,DOC0042,Luciana Farinelli
CL0931,DOC0034,Bianca Sauro
CL0931,DOC0052,Sole Bragaglia
CL0932,DOC0075,Licia Gatto
CL0932,DOC0058,Bianca Pace
CL0932,DOC0077,Hugo Barracco
CL0933,DOC0043,Raimondo Navone
CL0933,DOC0068,Ramona Giacconi
CL0933,DOC0090,Dott. Giulia Ferretti
CL0934,DOC0050,Gianna Cimarosa
CL0934,DOC0085,Federico Capuana
CL0934,DOC0037,Ansaldo Calvo
CL0935,DOC0083,Augusto Alfonsi-Saracino
CL0935,DOC0029,Tonia Nosiglia
CL0935,DOC0039,Cecilia Correr
CL0936,DOC0012,Barbara Granatelli
CL0936,DOC0099,Ilaria Leone
CL0936,DOC0045,Claudia Filangieri
CL0937,DOC0065,Santino Migliaccio
CL0937,DOC0011,Bruno Cabrini
CL0937,DOC0082,Dott. Leonardo Armellini
CL0938,DOC0044,Bianca Pagliaro
CL0938,DOC0007,Elena Alighieri
CL0938,DOC0082,Dott. Leonardo Armellini
CL0939,DOC0045,Claudia Filangieri
CL0939,DOC0047,Valerio Modugno
CL0939,DOC0036,Gaspare Vecellio
CL0940,DOC0034,Bianca Sauro
CL0940,DOC0035,Melina Monicelli
CL0940,DOC0063,Piergiorgio Curatoli-Battelli
CL0941,DOC0096,Elladio Migliaccio
CL0941,DOC0064,Durante Fischetti-Trentini
CL0941,DOC0076,Sergius Micca
CL0942,DOC0076,Sergius Micca
CL0942,DOC0039,Cecilia Correr
CL0942,DOC0040,Donatella Pace
CL0943,DOC0029,Tonia Nosiglia
CL0943,DOC0011,Bruno Cabrini
CL0943,DOC0010,Fortunata Ortese
CL0944,DOC0036,Gaspare Vecellio
CL0944,DOC0088,Carla Gasperi
CL0944,DOC0023,Luciano Alboni-Rismondo
CL0945,DOC0039,Cecilia Correr
CL0945,DOC0045,Claudia Filangieri
CL0945,DOC0075,Licia Gatto
CL0946,DOC0027,Gelsomina Antonioni
CL0946,DOC0002,Diana Canali
CL0946,DOC0004,Etta Cassarà
CL0947,DOC0099,Ilaria Leone
CL0947,DOC0085,Federico Capuana
CL0947,DOC0019,Marissa Modugno
CL0948,DOC0047,Valerio Modugno
CL0948,DOC0001,Ranieri Martucci-Pistoletto
CL0948,DOC0058,Bianca Pace
CL0949,DOC0023,Luciano Alboni-Rismondo
CL0949,DOC0046,Natalia Sgarbi
CL0949,DOC0016,Fortunata Mengolo-Tresoldi
CL0950,DOC0067,Caterina Boccaccio
CL0950,DOC0021,Annunziata Malenchini-Caruso
CL0950,DOC0035,Melina Monicelli
CL0951,DOC0008,Dott. Gemma Borromini
CL0951,DOC0002,Diana Canali
CL0951,DOC0069,Dino Caccianemico
CL0952,DOC0042,Luciana Farinelli
CL0952,DOC0061,Germana Giusti
CL0952,DOC0012,Barbara Granatelli
CL0953,DOC0021,Annunziata Malenchini-Caruso
CL0953,DOC0086,Gioele Lippomano-Brancaccio
CL0953,DOC0049,Luisa Solimena-Olivetti
CL0954,DOC0027,Gelsomina Antonioni
