id_studente,id_classe,nome,cognome,genere,cittadinanza
STU00508,CL0061,Alphons,Maspero,M,ITA
STU00509,CL0061,Roman,Trombetta,M,ITA
STU00510,CL0061,Marcantonio,Trapani,M,ITA
STU00511,CL0061,Paulina,Gregorio,F,ITA
STU00512,CL0061,Letizia,Fermi,F,ITA
STU00513,CL0061,Luisa,Gaito,F,ITA
STU00514,CL0061,Giada,Loredan,F,ITA
STU00515,CL0061,Gianni,Dallara,M,ITA
STU00516,CL0062,Tonino,Ruggeri,M,ITA
STU00517,CL0062,Eugenia,Curci,F,ITA
STU00518,CL0062,Cassandra,Camicione,F,ITA
STU00519,CL0062,Rolando,Esposito,M,ITA
STU00520,CL0062,Gianmarco,Gullotta,M,ITA
STU00521,CL0062,Marisa,Coppola,F,ITA
STU00522,CL0062,Gabriella,Tanzini,F,ITA
STU00523,CL0062,Matteo,Palumbo,M,ITA
STU00524,CL0062,Dina,Franscini,F,ITA
STU00525,CL0063,Arnulfo,Franscini,M,ITA
STU00526,CL0063,Sylvia,Comisso,F,ITA
STU00527,CL0063,Ugo,Vergassola,M,ITA
STU00528,CL0063,Martina,Valguarnera,F,ITA
STU00529,CL0063,Leopoldo,Bellini,M,ITA
STU00530,CL0063,Giulia,Roccabonella,F,ITA
STU00531,CL0063,Luisa,Broggini,F,ITA
STU00532,CL0063,Erika,Trapanese,F,ITA
STU00533,CL0063,Nina,Totino,F,ITA
STU00534,CL0063,Livio,Fiorucci,M,ITA
STU00535,CL0064,Caterina,Biagi,F,ITA
STU00536,CL0064,Micheletto,Gori,M,ITA
STU00537,CL0064,Gabriele,Scotti,M,ITA
STU00538,CL0064,Ennio,Scotto,M,ITA
STU00539,CL0064,Gianfrancesco,Falcone,M,ITA
STU00540,CL0064,Victoria,Scaduto,F,ITA
STU00541,CL0064,Lisa,Offredi,F,ITA
STU00542,CL0064,Goffredo,Corradi,M,ITA
STU00543,CL0065,Ugo,Gentili,M,ITA
STU00544,CL0065,Elvira,Gulotta,F,ITA
STU00545,CL0065,Nanni,Giovine,M,ITA
STU00546,CL0065,Lara,Bacosi,F,ITA
STU00547,CL0065,Romeo,Alboni,M,ITA
STU00548,CL0065,Serena,Gasperi,F,ITA
STU00549,CL0065,Valeria,Montanelli,F,ITA
STU00550,CL0065,Serena,Bellini,F,ITA
STU00551,CL0066,Girolamo,Cerquiglini,M,ITA
STU00552,CL0066,Melissa,Borromini,F,ITA
STU00553,CL0066,Lauretta,Panatta,F,ITA
STU00554,CL0066,Melina,Savorgnan,F,ITA
STU00555,CL0066,Licia,Foletti,F,ITA
STU00556,CL0066,Livia,Conte,F,ITA
STU00557,CL0066,Giorgio,Malpighi,M,ITA
STU00558,CL0066,Aurora,Jacuzzi,F,ITA
STU00559,CL0066,Nanni,Metella,M,ITA
STU00560,CL0067,Aurora,Burcardo,F,ITA
STU00561,CL0067,Gaetano,Esposito,M,ITA
STU00562,CL0067,Armando,Morabito,M,ITA
STU00563,CL0067,Annetta,Paolini,F,ITA
STU00564,CL0067,Stefani,Tencalla,F,ITA
STU00565,CL0067,Aurora,Finetti,F,ITA
STU00566,CL0067,Morena,Camicione,F,ITA
STU00567,CL0067,Nicoletta,Gradenigo,F,ITA
STU00568,CL0067,Amico,Fantini,M,ITA
STU00569,CL0068,Girolamo,Bompiani,M,ITA
STU00570,CL0068,Luciana,Bonolis,F,ITA
STU00571,CL0068,Veronica,Morpurgo,F,ITA
STU00572,CL0068,Raffaella,Franzese,F,ITA
STU00573,CL0068,Piermaria,Pausini,M,ITA
STU00574,CL0068,Fabrizio,Giammusso,M,ITA
STU00575,CL0068,Ornella,Cossiga,F,ITA
STU00576,CL0068,Barbara,Zanazzo,F,ITA
STU00577,CL0069,Augusto,Mozart,M,ITA
STU00578,CL0069,Rosa,Belletini,F,ITA
STU00579,CL0069,Giuseppina,Monaco,F,ITA
STU00580,CL0069,Milena,Iadanza,F,ITA
STU00581,CL0069,Virginia,Manzoni,F,ITA
STU00582,CL0069,Matilda,Magnani,F,ITA
STU00583,CL0069,Luigina,Tomasetti,F,ITA
STU00584,CL0069,Cristina,Chiesa,F,ITA
STU00585,CL0069,Gelsomina,Maccanelli,F,ITA
STU00586,CL0070,Giovanna,Monaco,F,ITA
STU00587,CL0070,Paola,Littizzetto,F,ITA
STU00588,CL0070,Margherita,Giusti,F,ITA
STU00589,CL0070,Liliana,Gritti,F,ITA
STU00590,CL0070,Nicoletta,Conte,F,ITA
STU00591,CL0070,Clelia,Borzomì,F,ITA
STU00592,CL0070,Daria,Marino,F,ITA
STU00593,CL0070,Giorgia,Iadanza,F,ITA
STU00594,CL0070,Eugenia,Navone,F,ITA
STU00595,CL0070,Claudia,Marazzi,F,ITA
STU00596,CL0071,Lolita,Gigli,F,ITA
STU00597,CL0071,Gemma,Capecchi,F,ITA
STU00598,CL0071,Adriana,Eco,F,ITA
STU00599,CL0071,Adelasia,Almagià,F,ITA
STU00600,CL0071,Gianna,Poerio,F,ITA
STU00601,CL0071,Sandro,Polizzi,M,ITA
STU00602,CL0071,Fiorenzo,Golino,M,ITA
STU00603,CL0071,Lisa,Bottaro,F,ITA
STU00604,CL0072,Carlo,Berrè,M,ITA
STU00605,CL0072,Micheletto,Luxardo,M,ITA
STU00606,CL0072,Bernardo,Taliercio,M,ITA
STU00607,CL0072,Alfio,Anguissola,M,ITA
STU00608,CL0072,Ricciotti,Armellini,M,ITA
STU00609,CL0072,Ricciotti,Soranzo,M,ITA
STU00610,CL0072,Emilio,Pizzo,M,ITA
STU00611,CL0072,Loredana,Tomasini,F,ITA
STU00612,CL0072,Azeglio,Sanguineti,M,ITA
STU00613,CL0073,Vincentio,Turci,M,ITA
STU00614,CL0073,Gino,Savorgnan,M,ITA
STU00615,CL0073,Gioachino,Cortese,M,ITA
STU00616,CL0073,Nedda,Silvestri,F,ITA
STU00617,CL0073,Gioele,Monduzzi,M,ITA
STU00618,CL0073,Elisa,Scaramucci,F,ITA
STU00619,CL0073,Germana,Campise,F,ITA
STU00620,CL0073,Francesca,Vespucci,F,ITA
STU00621,CL0073,Leonardo,Raimondi,M,ITA
STU00622,CL0074,Ansaldo,Leblanc,M,ITA
STU00623,CL0074,Jolanda,Pepe,F,ITA
STU00624,CL0074,Michela,Capone,F,ITA
STU00625,CL0074,Panfilo,Gritti,M,ITA
STU00626,CL0074,Gianfrancesco,Caffarelli,M,ITA
STU00627,CL0074,Romeo,Piacentini,M,ITA
STU00628,CL0074,Tonino,Sabatini,M,ITA
STU00629,CL0074,Adelmo,Vismara,M,ITA
STU00630,CL0074,Federica,Tacchini,F,ITA
STU00631,CL0074,Osvaldo,Norbiato,M,ITA
STU00632,CL0075,Renzo,Vattimo,M,ITA
STU00633,CL0075,Graziano,Cianciolo,M,ITA
STU00634,CL0075,Bartolomeo,Barberini,M,ITA
STU00635,CL0075,Niccolò,Zacchia,M,ITA
STU00636,CL0075,Lina,Cerutti,F,ITA
STU00637,CL0075,Leonardo,Mengolo,M,ITA
STU00638,CL0075,Pasqual,Sonnino,M,ITA
STU00639,CL0076,Salvatore,Lopresti,M,ITA
STU00640,CL0076,Antonietta,Interiano,F,ITA
STU00641,CL0076,Filippa,Anastasi,F,ITA
STU00642,CL0076,Edoardo,Ortolani,M,ITA
STU00643,CL0076,Sole,Nolcini,F,ITA
STU00644,CL0076,Michelotto,Mascagni,M,ITA
STU00645,CL0076,Matilda,Sorrentino,F,ITA
STU00646,CL0076,Agostino,Cristoforetti,M,ITA
STU00647,CL0076,Temistocle,Aulenti,M,ITA
STU00648,CL0077,Osvaldo,Lucarelli,M,ITA
STU00649,CL0077,Viridiana,Perozzo,F,ITA
STU00650,CL0077,Viridiana,Deledda,F,ITA
STU00651,CL0077,Melania,Lettiere,F,ITA
STU00652,CL0077,Greca,Balotelli,F,ITA
STU00653,CL0077,Orlando,Giannetti,M,ITA
STU00654,CL0077,Alderano,Baracca,M,NON_ITA
STU00655,CL0077,Giulio,Malatesta,M,ITA
STU00656,CL0078,Pina,Torlonia,F,ITA
STU00657,CL0078,Elvira,Manolesso,F,ITA
STU00658,CL0078,Ermenegildo,Giannone,M,ITA
STU00659,CL0078,Vincenzo,Ricolfi,M,ITA
STU00660,CL0078,Gianfranco,Bonanno,M,ITA
STU00661,CL0078,Rembrandt,Panicucci,M,ITA
STU00662,CL0078,Domenico,Trevisan,M,ITA
STU00663,CL0078,Michela,Antelami,F,ITA
STU00664,CL0078,Marta,Spinola,F,ITA
STU00665,CL0079,Romana,Gasperi,F,ITA
STU00666,CL0079,Maurizio,Chinnici,M,ITA
STU00667,CL0079,Gustavo,Proietti,M,ITA
STU00668,CL0079,Ramona,Costanzi,F,ITA
STU00669,CL0079,Adriano,Venditti,M,ITA
STU00670,CL0079,Dionigi,Tozzi,M,ITA
STU00671,CL0079,Ugolino,Giannuzzi,M,ITA
STU00672,CL0079,Eraldo,Bersani,M,ITA
STU00673,CL0080,Galasso,Cherubini,M,ITA
STU00674,CL0080,Roman,Gravina,M,ITA
STU00675,CL0080,Gionata,Guarana,M,NON_ITA
STU00676,CL0080,Erika,Segni,F,ITA
STU00677,CL0080,Panfilo,Dossi,M,ITA
STU00678,CL0080,Tina,Brunello,F,ITA
STU00679,CL0080,Sonia,Argentero,F,ITA
STU00680,CL0080,Valentina,Faugno,F,ITA
STU00681,CL0081,Emilio,Galvani,M,NON_ITA
STU00682,CL0081,Giulio,Nordio,M,ITA
STU00683,CL0081,Beppe,Fiorucci,M,ITA
STU00684,CL0081,Bruno,Cocci,M,ITA
STU00685,CL0081,Antonia,Ruberto,F,ITA
STU00686,CL0081,Liliana,Innocenti,F,ITA
STU00687,CL0081,Matilda,Venturi,F,ITA
STU00688,CL0081,Edoardo,Vezzali,M,ITA
STU00689,CL0081,Alessia,Gozzano,F,ITA
STU00690,CL0082,Leonardo,Vattimo,M,ITA
STU00691,CL0082,Costanzo,Biagiotti,M,ITA
STU00692,CL0082,Fabia,Bertoni,F,ITA
STU00693,CL0082,Maria,Bataglia,F,ITA
STU00694,CL0082,Virgilio,Vidoni,M,ITA
STU00695,CL0082,Umberto,Ferrazzi,M,ITA
STU00696,CL0082,Alessia,Baroffio,F,ITA
STU00697,CL0082,Annamaria,Paolini,F,ITA
STU00698,CL0083,Melissa,Niggli,F,ITA
STU00699,CL0083,Licia,Ciampi,F,ITA
STU00700,CL0083,Priscilla,Gibilisco,F,ITA
STU00701,CL0083,Caterina,Tarchetti,F,NON_ITA
STU00702,CL0083,Patrizia,Emanuelli,F,ITA
STU00703,CL0083,Maria,Juvara,F,ITA
STU00704,CL0083,Valentina,Pertile,F,ITA
STU00705,CL0083,Angelica,Maccanelli,F,ITA
STU00706,CL0083,Giulietta,Piane,F,ITA
STU00707,CL0084,Gloria,Morellato,F,ITA
STU00708,CL0084,Sole,Catenazzi,F,NON_ITA
STU00709,CL0084,Lidia,Nitti,F,ITA
STU00710,CL0084,Diana,Guidotti,F,NON_ITA
STU00711,CL0084,Zaira,Pelli,F,ITA
STU00712,CL0084,Paola,Sollima,F,ITA
STU00713,CL0084,Melania,Barsanti,F,NON_ITA
STU00714,CL0084,Bianca,Modugno,F,ITA
STU00715,CL0084,Livia,Spinelli,F,ITA
STU00716,CL0085,Marisa,Filippelli,F,ITA
STU00717,CL0085,Sonia,Bevilacqua,F,ITA
STU00718,CL0085,Isabella,Tropea,F,NON_ITA
STU00719,CL0085,Caterina,Antonucci,F,ITA
STU00720,CL0085,Annalisa,Palazzo,F,ITA
STU00721,CL0085,Eugenia,Gori,F,ITA
STU00722,CL0085,Bianca,Adinolfi,F,ITA
STU00723,CL0085,Sonia,Salvemini,F,ITA
STU00724,CL0085,Donna,Ravaglioli,F,NON_ITA
STU00725,CL0086,Silvia,Scotto,F,ITA
STU00726,CL0086,Mariana,Buscetta,F,ITA
STU00727,CL0086,Fiamma,Donatoni,F,ITA
STU00728,CL0086,Lidia,Prati,F,NON_ITA
STU00729,CL0086,Adriana,Speri,F,ITA
STU00730,CL0086,Annamaria,Gramsci,F,ITA
STU00731,CL0086,Fabia,Valmarana,F,ITA
STU00732,CL0086,Rossana,Mennea,F,ITA
STU00733,CL0086,Fabia,Moschino,F,NON_ITA
STU00734,CL0086,Berenice,Paganini,F,ITA
STU00735,CL0087,Eugenia,Liguori,F,ITA
STU00736,CL0087,Antonella,Filippelli,F,NON_ITA
STU00737,CL0087,Melissa,Bertolucci,F,ITA
STU00738,CL0087,Lucia,Casalodi,F,ITA
STU00739,CL0087,Bianca,Pacomio,F,ITA
STU00740,CL0087,Giulia,Segni,F,ITA
STU00741,CL0087,Anita,Antonucci,F,ITA
STU00742,CL0087,Cecilia,Boitani,F,ITA
STU00743,CL0088,Maria,Carosone,F,ITA
STU00744,CL0088,Federica,Fantoni,F,ITA
STU00745,CL0088,Marta,Cuzzocrea,F,ITA
STU00746,CL0088,Vanessa,Trupiano,F,NON_ITA
STU00747,CL0088,Priscilla,Milanesi,F,ITA
STU00748,CL0088,Priscilla,Chittolini,F,ITA
STU00749,CL0088,Margherita,Boezio,F,ITA
STU00750,CL0088,Giulia,Parri,F,ITA
STU00751,CL0088,Daria,Dovara,F,ITA
STU00752,CL0089,Coriolano,Morlacchi,M,ITA
STU00753,CL0089,Rosario,Colletti,M,NON_ITA
STU00754,CL0089,Luciano,Bonatti,M,ITA
STU00755,CL0089,Eraldo,Maspero,M,ITA
STU00756,CL0089,Leopoldo,Carullo,M,ITA
STU00757,CL0089,Guarino,Stoppani,M,ITA
STU00758,CL0089,Agostino,Sagredo,M,ITA
STU00759,CL0089,Orazio,Semitecolo,M,ITA
STU00760,CL0089,Gioele,Michelangeli,M,ITA
STU00761,CL0089,Nanni,Cutuli,M,ITA
STU00762,CL0090,Niccolò,Sommaruga,M,NON_ITA
STU00763,CL0090,Amadeo,Almagià,M,ITA
STU00764,CL0090,Gioachino,Monicelli,M,ITA
STU00765,CL0090,Laureano,Iannelli,M,ITA
STU00766,CL0090,Lodovico,Gentili,M,ITA
STU00767,CL0090,Lazzaro,Verdone,M,ITA
STU00768,CL0090,Gilberto,Mennea,M,ITA
STU00769,CL0090,Gilberto,Oliboni,M,ITA
STU00770,CL0091,Giacobbe,Baresi,M,ITA
STU00771,CL0091,Alberto,Fogazzaro,M,ITA
STU00772,CL0091,Fiorenzo,Carfagna,M,ITA
STU00773,CL0091,Ugolino,Brancaccio,M,ITA
STU00774,CL0091,Ignazio,Cugia,M,ITA
STU00775,CL0091,Ruggero,Montanelli,M,ITA
STU00776,CL0091,Serena,Moretti,F,ITA
STU00777,CL0091,Marcello,Ossani,M,ITA
STU00778,CL0091,Greco,Pisani,M,ITA
STU00779,CL0091,Fiorenzo,Platini,M,ITA
STU00780,CL0092,Sandro,Comboni,M,ITA
STU00781,CL0092,Donato,Vitturi,M,ITA
STU00782,CL0092,Gianmarco,Vercelloni,M,ITA
STU00783,CL0092,Piero,Bellocchio,M,ITA
STU00784,CL0092,Sante,Campanella,M,NON_ITA
STU00785,CL0092,Arsenio,Marangoni,M,ITA
STU00786,CL0092,Massimiliano,Riccati,M,ITA
STU00787,CL0093,Alberico,Dandolo,M,ITA
STU00788,CL0093,Pompeo,Cendron,M,ITA
STU00789,CL0093,Fiorino,Nievo,M,ITA
STU00790,CL0093,Massimiliano,Paolucci,M,ITA
STU00791,CL0093,Napoleone,Bazzi,M,ITA
STU00792,CL0093,Gianmarco,Vergassola,M,ITA
STU00793,CL0093,Dante,Marrone,M,NON_ITA
STU00794,CL0093,Lamberto,Trebbi,M,NON_ITA
STU00795,CL0093,Calcedonio,Pratesi,M,ITA
STU00796,CL0094,Mattia,Casadei,M,ITA
STU00797,CL0094,Raffaele,Babato,M,ITA
STU00798,CL0094,Elmo,Sanguineti,M,ITA
STU00799,CL0094,Angelina,Borroni,F,ITA
STU00800,CL0094,Francesco,Salvemini,M,NON_ITA
STU00801,CL0094,Alphons,Nosiglia,M,ITA
STU00802,CL0094,Galasso,Tosto,M,ITA
STU00803,CL0095,Cesare,Bianchini,M,ITA
STU00804,CL0095,Matteo,Costalonga,M,ITA
STU00805,CL0095,Gianfrancesco,Saraceno,M,ITA
STU00806,CL0095,Ansaldo,Rossellini,M,ITA
STU00807,CL0095,Valerio,Vercelloni,M,ITA
STU00808,CL0095,Mirco,Favata,M,ITA
STU00809,CL0095,Giampaolo,Foscari,M,ITA
STU00810,CL0095,Agostino,Ceravolo,M,ITA
STU00811,CL0095,Gabriele,Marsili,M,ITA
STU00812,CL0096,Lidia,Papafava,F,ITA
STU00813,CL0096,Marina,Spadafora,F,ITA
STU00814,CL0096,Letizia,Spinelli,F,ITA
STU00815,CL0096,Livia,Opizzi,F,ITA
STU00816,CL0096,Tatiana,Bellò,F,ITA
STU00817,CL0096,Rodolfo,Impastato,M,ITA
STU00818,CL0096,Elvira,Schiavo,F,ITA
STU00819,CL0096,Martina,Zampa,F,ITA
STU00820,CL0097,Tina,Soderini,F,ITA
STU00821,CL0097,Amalia,Necci,F,ITA
STU00822,CL0097,Stefani,Federico,F,ITA
STU00823,CL0097,Marcella,Morpurgo,F,ITA
STU00824,CL0097,Letizia,Civaschi,F,ITA
STU00825,CL0097,Nino,Vergerio,M,ITA
STU00826,CL0097,Giulia,Desio,F,ITA
STU00827,CL0098,Ronaldo,Cremonesi,M,NON_ITA
STU00828,CL0098,Paoletta,Balbi,F,ITA
STU00829,CL0098,Bartolomeo,Sonnino,M,ITA
STU00830,CL0098,Stefania,Pelli,F,ITA
STU00831,CL0098,Natalia,Delle,F,ITA
STU00832,CL0098,Marcella,Vattimo,F,ITA
STU00833,CL0098,Cassandra,Einaudi,F,ITA
STU00834,CL0099,Annunziata,Bottigliero,F,ITA
STU00835,CL0099,Alessio,Balotelli,M,ITA
STU00836,CL0099,Roberta,Alonzi,F,ITA
STU00837,CL0099,Filippo,Bottaro,M,ITA
STU00838,CL0099,Fulvio,Munari,M,ITA
STU00839,CL0099,Romeo,Cherubini,M,ITA
STU00840,CL0099,Irma,Tozzi,F,ITA
STU00841,CL0099,Erika,Pasolini,F,ITA
STU00842,CL0099,Giada,Naccari,F,ITA
STU00843,CL0100,Bettina,Viola,F,ITA
STU00844,CL0100,Baccio,Trobbiani,M,ITA
STU00845,CL0100,Ninetta,Cadorna,F,ITA
STU00846,CL0100,Marco,Trentin,M,ITA
STU00847,CL0100,Mirco,Rossi,M,ITA
STU00848,CL0100,Maria,Cutrufo,F,ITA
STU00849,CL0100,Melina,Beffa,F,ITA
STU00850,CL0100,Adelasia,Babbo,F,ITA
STU00851,CL0100,Alessandro,Palladio,M,ITA
STU00852,CL0101,Lilla,Petrucelli,F,ITA
STU00853,CL0101,Fabia,Fallaci,F,ITA
STU00854,CL0101,Pina,Gabba,F,ITA
STU00855,CL0101,Renata,Boezio,F,ITA
STU00856,CL0101,Valeria,Carullo,F,ITA
STU00857,CL0101,Marco,Bonatti,M,NON_ITA
STU00858,CL0101,Chiara,Toscani,F,ITA
STU00859,CL0101,Rosalia,Babati,F,ITA
STU00860,CL0102,Rita,Gualtieri,F,ITA
STU00861,CL0102,Carla,Barcaccia,F,ITA
STU00862,CL0102,Sylvia,Bevilacqua,F,ITA
STU00863,CL0102,Loretta,Sagnelli,F,ITA
STU00864,CL0102,Paulina,Tartaglia,F,ITA
STU00865,CL0102,Emma,Giannuzzi,F,ITA
STU00866,CL0102,Ottavio,Barcaccia,M,ITA
STU00867,CL0102,Flavia,Baggio,F,ITA
STU00868,CL0102,Isa,Barozzi,F,ITA
STU00869,CL0102,Luciano,Ferrabosco,M,ITA
STU00870,CL0103,Eraldo,Corradi,M,ITA
STU00871,CL0103,Pierluigi,Trezzini,M,ITA
STU00872,CL0103,Paulina,Bettoni,F,ITA
STU00873,CL0103,Lamberto,Pellegrini,M,ITA
STU00874,CL0103,Graziella,Franscini,F,ITA
STU00875,CL0103,Tatiana,Canova,F,ITA
STU00876,CL0103,Francesca,Dalla,F,ITA
STU00877,CL0103,Torquato,Sgalambro,M,ITA
STU00878,CL0103,Iolanda,Aloisio,F,NON_ITA
STU00879,CL0104,Dolores,Boccioni,F,ITA
STU00880,CL0104,Alderano,Biagi,M,ITA
STU00881,CL0104,Giosuè,Pacetti,M,ITA
STU00882,CL0104,Franco,Calvo,M,ITA
STU00883,CL0104,Michela,Busoni,F,ITA
STU00884,CL0104,Stefani,Granatelli,F,ITA
STU00885,CL0104,Fortunata,Gentili,F,ITA
STU00886,CL0105,Roman,Soranzo,M,ITA
STU00887,CL0105,Margherita,Borrani,F,ITA
STU00888,CL0105,Maura,Benedetti,F,ITA
STU00889,CL0105,Amico,Moschino,M,ITA
STU00890,CL0105,Griselda,Miniati,F,ITA
STU00891,CL0105,Sandra,Carnera,F,ITA
STU00892,CL0105,Aria,Marino,F,ITA
STU00893,CL0106,Lina,Rismondo,F,ITA
STU00894,CL0106,Alberico,Buscetta,M,ITA
STU00895,CL0106,Amanda,Caccioppoli,F,ITA
STU00896,CL0106,Michele,Puccini,M,ITA
STU00897,CL0106,Anita,Babbo,F,ITA
STU00898,CL0106,Graziano,Marini,M,ITA
STU00899,CL0106,Benito,Boaga,M,ITA
STU00900,CL0106,Adele,Chindamo,F,ITA
STU00901,CL0107,Leopoldo,Soranzo,M,ITA
STU00902,CL0107,Dante,Fischetti,M,ITA
STU00903,CL0107,Silvio,Contarini,M,ITA
STU00904,CL0107,Claudio,Bruscantini,M,ITA
STU00905,CL0107,Bianca,Balbi,F,ITA
STU00906,CL0107,Gianni,Bonatti,M,ITA
STU00907,CL0107,Diana,Binaghi,F,ITA
STU00908,CL0107,Raffaello,Zito,M,ITA
STU00909,CL0107,Carmelo,Verdi,M,ITA
STU00910,CL0108,Gino,Boitani,M,ITA
STU00911,CL0108,Tatiana,Ossola,F,ITA
STU00912,CL0108,Renzo,Ferrazzi,M,ITA
STU00913,CL0108,Giorgia,Mengolo,F,ITA
STU00914,CL0108,Bruno,Santoro,M,ITA
STU00915,CL0108,Arsenio,Vecellio,M,ITA
STU00916,CL0108,Piersanti,Baglioni,M,ITA
STU00917,CL0108,Concetta,Serao,F,ITA
STU00918,CL0109,Flavio,Barcaccia,M,NON_ITA
STU00919,CL0109,Diana,Casini,F,ITA
STU00920,CL0109,Ippazio,Telesio,M,ITA
STU00921,CL0109,Concetta,Caetani,F,ITA
STU00922,CL0109,Roberta,Segrè,F,ITA
STU00923,CL0109,Fiamma,Vergerio,F,ITA
STU00924,CL0109,Anita,Mercadante,F,ITA
STU00925,CL0110,Guglielmo,Righi,M,ITA
STU00926,CL0110,Marisa,Campanella,F,ITA
STU00927,CL0110,Luciano,Abba,M,ITA
STU00928,CL0110,Ignazio,Trevisani,M,ITA
STU00929,CL0110,Serafina,Tarantino,F,ITA
STU00930,CL0110,Giuseppina,Ajello,F,ITA
STU00931,CL0110,Carmelo,Ottino,M,ITA
STU00932,CL0110,Dina,Mozart,F,ITA
STU00933,CL0110,Benito,Cavanna,M,ITA
STU00934,CL0110,Piergiuseppe,Ruggieri,M,ITA
STU00935,CL0111,Leopoldo,Ajello,M,ITA
STU00936,CL0111,Mirko,Gaiatto,M,ITA
STU00937,CL0111,Laureano,Tropea,M,ITA
STU00938,CL0111,Zaira,Monteverdi,F,ITA
STU00939,CL0111,Bartolomeo,Liverotti,M,ITA
STU00940,CL0111,Greco,Tarchetti,M,ITA
STU00941,CL0111,Michele,Pergolesi,M,ITA
STU00942,CL0111,Marina,Corbo,F,ITA
STU00943,CL0111,Rodolfo,Casellati,M,ITA
STU00944,CL0111,Eleanora,Trupiano,F,ITA
STU00945,CL0112,Amedeo,Fiorucci,M,ITA
STU00946,CL0112,Emilio,Zampa,M,ITA
STU00947,CL0112,Ludovica,Tomaselli,F,ITA
STU00948,CL0112,Giovanni,Brugnaro,M,ITA
STU00949,CL0112,Ruggiero,Jovinelli,M,ITA
STU00950,CL0112,Morena,Opizzi,F,NON_ITA
STU00951,CL0112,Aria,Ossola,F,ITA
STU00952,CL0113,Stefano,Sandi,M,ITA
STU00953,CL0113,Arnaldo,Puccini,M,ITA
STU00954,CL0113,Ilaria,Cammarata,F,ITA
STU00955,CL0113,Santino,Beccheria,M,ITA
STU00956,CL0113,Licia,Maspero,F,ITA
STU00957,CL0113,Ugo,Zanazzo,M,ITA
STU00958,CL0113,Adriano,Trevisan,M,ITA
STU00959,CL0113,Beatrice,Pinamonte,F,ITA
STU00960,CL0114,Ferdinando,Cristoforetti,M,ITA
STU00961,CL0114,Bruno,Baroffio,M,ITA
STU00962,CL0114,Giustino,Roth,M,ITA
STU00963,CL0114,Bruno,Fracci,M,ITA
STU00964,CL0114,Tonino,Palazzo,M,ITA
STU00965,CL0114,Mauro,Stucchi,M,ITA
STU00966,CL0114,Mercedes,Zabarella,F,ITA
STU00967,CL0114,Alfio,Palombi,M,ITA
STU00968,CL0114,Mauro,Rocca,M,ITA
STU00969,CL0114,Leone,Giulietti,M,ITA
STU00970,CL0115,Pierina,Randazzo,F,ITA
STU00971,CL0115,Marina,Modiano,F,ITA
STU00972,CL0115,Rodolfo,Pulci,M,ITA
STU00973,CL0115,Pomponio,Nugnes,M,ITA
STU00974,CL0115,Luciano,Botticelli,M,ITA
STU00975,CL0115,Baldassare,Casagrande,M,ITA
STU00976,CL0115,Angelo,Sauli,M,ITA
STU00977,CL0115,Tonino,Dallara,M,ITA
STU00978,CL0116,Federico,Rusticucci,M,ITA
STU00979,CL0116,Liliana,Gelli,F,ITA
STU00980,CL0116,Marisa,Magrassi,F,ITA
STU00981,CL0116,Mauro,Pulci,M,ITA
STU00982,CL0116,Fortunata,Sforza,F,ITA
STU00983,CL0116,Agostino,Gatto,M,ITA
STU00984,CL0116,Susanna,Battisti,F,ITA
STU00985,CL0116,Mariana,Altera,F,ITA
STU00986,CL0117,Romina,Prati,F,ITA
STU00987,CL0117,Vincenzo,Niscoromni,M,ITA
STU00988,CL0117,Isabella,Turchi,F,ITA
STU00989,CL0117,Gabriele,Conti,M,ITA
STU00990,CL0117,Umberto,Segni,M,ITA
STU00991,CL0117,Corrado,Pavanello,M,ITA
STU00992,CL0117,Martino,Stradivari,M,ITA
STU00993,CL0117,Severino,Cantimori,M,ITA
STU00994,CL0117,Saverio,Gaggini,M,ITA
STU00995,CL0117,Pina,Barcaccia,F,ITA
STU00996,CL0118,Angelo,Fantoni,M,ITA
STU00997,CL0118,Graziano,Tomei,M,ITA
STU00998,CL0118,Martino,Brichese,M,ITA
STU00999,CL0118,Diana,Roccabonella,F,ITA
STU01000,CL0118,Ruggero,Chinnici,M,ITA
STU01001,CL0118,Benito,Turci,M,ITA
STU01002,CL0118,Giorgio,Caffarelli,M,ITA
STU01003,CL0118,Daria,Sismondi,F,ITA
STU01004,CL0118,Jacopo,Baggio,M,ITA
STU01005,CL0118,Amleto,Simeoni,M,ITA
STU01006,CL0119,Daria,Lattuada,F,ITA
STU01007,CL0119,Giulio,Pedrazzini,M,ITA
STU01008,CL0119,Osvaldo,Pavone,M,ITA
STU01009,CL0119,Enzo,Bertoli,M,ITA
STU01010,CL0119,Luciano,Pirelli,M,ITA
STU01011,CL0119,Giovanna,Taccola,F,ITA
STU01012,CL0119,Luchino,Cociarelli,M,ITA
STU01013,CL0119,Bianca,Lippomano,F,ITA
STU01014,CL0120,Torquato,Donà,M,ITA
STU01015,CL0120,Maria,Sanudo,F,ITA
STU01016,CL0120,Flavio,Lettiere,M,ITA
STU01017,CL0120,Lazzaro,Gozzano,M,ITA
STU01018,CL0120,Raffaella,Costalonga,F,ITA
STU01019,CL0120,Dante,Cocci,M,ITA
STU01020,CL0120,Pierpaolo,Giannetti,M,ITA
STU01021,CL0120,Dario,Cutrufo,M,ITA
STU01022,CL0120,Arnaldo,Marrone,M,ITA
STU01023,CL0120,Gianluigi,Garobbio,M,ITA
