id_classe,materia,id_docente,nome_docente
CL0618,Inglese,DOC0028,Melina Prati
CL0619,Italiano,DOC0029,Tonia Nosiglia
CL0619,Matematica,DOC0087,Romina Bersani-Rocca
CL0619,Inglese,DOC0005,Valerio Gaito
CL0620,Italiano,DOC0026,Rolando Bulzoni-Mazzanti
CL0620,Matematica,DOC0088,Carla Gasperi
CL0620,Inglese,DOC0012,Barbara Granatelli
CL0621,Italiano,DOC0083,Augusto Alfonsi-Saracino
CL0621,Matematica,DOC0003,Isabella Mezzetta
CL0621,Inglese,DOC0100,Loredana Bocelli
CL0622,Italiano,DOC0052,Sole Bragaglia
CL0622,Matematica,DOC0063,Piergiorgio Curatoli-Battelli
CL0622,Inglese,DOC0009,Dott. Giada Mazzocchi
CL0623,Italiano,DOC0022,Clelia Notarbartolo
CL0623,Matematica,DOC0089,Marcella Broschi
CL0623,Inglese,DOC0052,Sole Bragaglia
CL0624,Italiano,DOC0071,Ramona Piazzi
CL0624,Matematica,DOC0097,Angelina Bataglia
CL0624,Inglese,DOC0052,Sole Bragaglia
CL0625,Italiano,DOC0016,Fortunata Mengolo-Tresoldi
CL0625,Matematica,DOC0092,Marco Tornatore
CL0625,Inglese,DOC0074,Sig.ra Imelda Morricone
CL0626,Italiano,DOC0036,Gaspare Vecellio
CL0626,Matematica,DOC0050,Gianna Cimarosa
CL0626,Inglese,DOC0016,Fortunata Mengolo-Tresoldi
CL0627,Italiano,DOC0009,Dott. Giada Mazzocchi
CL0627,Matematica,DOC0003,Isabella Mezzetta
CL0627,Inglese,DOC0050,Gianna Cimarosa
CL0628,Italiano,DOC0044,Bianca Pagliaro
CL0628,Matematica,DOC0002,Diana Canali
CL0628,Inglese,DOC0083,Augusto Alfonsi-Saracino
CL0629,Italiano,DOC0069,Dino Caccianemico
CL0629,Matematica,DOC0023,Luciano Alboni-Rismondo
CL0629,Inglese,DOC0045,Claudia Filangieri
CL0630,Italiano,DOC0099,Ilaria Leone
CL0630,Matematica,DOC0064,Durante Fischetti-Trentini
CL0630,Inglese,DOC0046,Natalia Sgarbi
CL0631,Italiano,DOC0051,Amadeo Acerbi
CL0631,Matematica,DOC0039,Cecilia Correr
CL0631,Inglese,DOC0002,Diana Canali
CL0632,Italiano,DOC0085,Federico Capuana
CL0632,Matematica,DOC0003,Isabella Mezzetta
CL0632,Inglese,DOC0032,Annamaria Trevisani
CL0633,Italiano,DOC0091,Costantino Valier
CL0633,Matematica,DOC0023,Luciano Alboni-Rismondo
CL0633,Inglese,DOC0057,Elladio Cattaneo
CL0634,Italiano,DOC0049,Luisa Solimena-Olivetti
CL0634,Matematica,DOC0028,Melina Prati
CL0634,Inglese,DOC0075,Licia Gatto
CL0635,Italiano,DOC0044,Bianca Pagliaro
CL0635,Matematica,DOC0079,Lando Federici
CL0635,Inglese,DOC0075,Licia Gatto
CL0636,Italiano,DOC0040,Donatella Pace
CL0636,Matematica,DOC0032,Annamaria Trevisani
CL0636,Inglese,DOC0024,Ludovica Tremonti
CL0637,Italiano,DOC0060,Elena Toselli-Ponti
CL0637,Matematica,DOC0011,Bruno Cabrini
CL0637,Inglese,DOC0088,Carla Gasperi
CL0638,Italiano,DOC0044,Bianca Pagliaro
CL0638,Matematica,DOC0084,Eraldo Leone
CL0638,Inglese,DOC0064,Durante Fischetti-Trentini
CL0639,Italiano,DOC0081,Toni Trincavelli
CL0639,Matematica,DOC0075,Licia Gatto
CL0639,Inglese,DOC0051,Amadeo Acerbi
CL0640,Italiano,DOC0021,Annunziata Malenchini-Caruso
CL0640,Matematica,DOC0007,Elena Alighieri
CL0640,Inglese,DOC0055,Imelda Scamarcio
CL0641,Italiano,DOC0062,Serena Gradenigo-Pareto
CL0641,Matematica,DOC0013,Elisa Lanfranchi
CL0641,Inglese,DOC0047,Valerio Modugno
CL0642,Italiano,DOC0036,Gaspare Vecellio
CL0642,Matematica,DOC0100,Loredana Bocelli
CL0642,Inglese,DOC0010,Fortunata Ortese
CL0643,Italiano,DOC0064,Durante Fischetti-Trentini
CL0643,Matematica,DOC0005,Valerio Gaito
CL0643,Inglese,DOC0059,Atenulf Pozzecco
CL0644,Italiano,DOC0040,Donatella Pace
CL0644,Matematica,DOC0099,Ilaria Leone
CL0644,Inglese,DOC0044,Bianca Pagliaro
CL0645,Italiano,DOC0036,Gaspare Vecellio
CL0645,Matematica,DOC0072,Monica Ortolani
CL0645,Inglese,DOC0023,Luciano Alboni-Rismondo
CL0646,Italiano,DOC0031,Adamo Baglioni
CL0646,Matematica,DOC0042,Luciana Farinelli
CL0646,Inglese,DOC0086,Gioele Lippomano-Brancaccio
CL0647,Italiano,DOC0088,Carla Gasperi
CL0647,Matematica,DOC0075,Licia Gatto
CL0647,Inglese,DOC0061,Germana Giusti
CL0648,Italiano,DOC0046,Natalia Sgarbi
CL0648,Matematica,DOC0073,Santino Campise
CL0648,Inglese,DOC0091,Costantino Valier
CL0649,Italiano,DOC0025,Arnulfo Greggio
CL0649,Matematica,DOC0048,Patrizio Platini
CL0649,Inglese,DOC0026,Rolando Bulzoni-Mazzanti
CL0650,Italiano,DOC0100,Loredana Bocelli
CL0650,Matematica,DOC0067,Caterina Boccaccio
CL0650,Inglese,DOC0050,Gianna Cimarosa
CL0651,Italiano,DOC0100,Loredana Bocelli
CL0651,Matematica,DOC0004,Etta Cassarà
CL0651,Inglese,DOC0062,Serena Gradenigo-Pareto
CL0652,Italiano,DOC0083,Augusto Alfonsi-Saracino
CL0652,Matematica,DOC0100,Loredana Bocelli
CL0652,Inglese,DOC0049,Luisa Solimena-Olivetti
CL0653,Italiano,DOC0023,Luciano Alboni-Rismondo
CL0653,Matematica,DOC0066,Dott. Fiorino Cannizzaro
CL0653,Inglese,DOC0008,Dott. Gemma Borromini
CL0654,Italiano,DOC0083,Augusto Alfonsi-Saracino
CL0654,Matematica,DOC0043,Raimondo Navone
CL0654,Inglese,DOC0007,Elena Alighieri
CL0655,Italiano,DOC0025,Arnulfo Greggio
CL0655,Matematica,DOC0079,Lando Federici
CL0655,Inglese,DOC0062,Serena Gradenigo-Pareto
CL0656,Italiano,DOC0021,Annunziata Malenchini-Caruso
CL0656,Matematica,DOC0088,Carla Gasperi
CL0656,Inglese,DOC0031,Adamo Baglioni
CL0657,Italiano,DOC0061,Germana Giusti
CL0657,Matematica,DOC0072,Monica Ortolani
CL0657,Inglese,DOC0032,Annamaria Trevisani
CL0658,Italiano,DOC0084,Eraldo Leone
CL0658,Matematica,DOC0010,Fortunata Ortese
CL0658,Inglese,DOC0015,Amanda Cicala
CL0659,Italiano,DOC0039,Cecilia Correr
CL0659,Matematica,DOC0078,Griselda Mazzocchi
CL0659,Inglese,DOC0074,Sig.ra Imelda Morricone
CL0660,Italiano,DOC0074,Sig.ra Imelda Morricone
CL0660,Matematica,DOC0042,Luciana Farinelli
CL0660,Inglese,DOC0079,Lando Federici
CL0661,Italiano,DOC0041,Mariano Redi
CL0661,Matematica,DOC0054,Cipriano Segni
CL0661,Inglese,DOC0020,Sig.ra Paulina Argentero
CL0662,Italiano,DOC0059,Atenulf Pozzecco
CL0662,Matematica,DOC0048,Patrizio Platini
CL0662,Inglese,DOC0009,Dott. Giada Mazzocchi
CL0663,Italiano,DOC0030,Simonetta Troisi
CL0663,Matematica,DOC0036,Gaspare Vecellio
CL0663,Inglese,DOC0020,Sig.ra Paulina Argentero
CL0664,Italiano,DOC0094,Dott. Chiara Panzera
CL0664,Matematica,DOC0056,Ermenegildo Boccaccio
CL0664,Inglese,DOC0094,Dott. Chiara Panzera
CL0665,Italiano,DOC0100,Loredana Bocelli
CL0665,Matematica,DOC0100,Loredana Bocelli
CL0665,Inglese,DOC0082,Dott. Leonardo Armellini
CL0666,Italiano,DOC0067,Caterina Boccaccio
CL0666,Matematica,DOC0076,Sergius Micca
CL0666,Inglese,DOC0064,Durante Fischetti-Trentini
CL0667,Italiano,DOC0096,Elladio Migliaccio
CL0667,Matematica,DOC0013,Elisa Lanfranchi
CL0667,Inglese,DOC0077,Hugo Barracco
CL0668,Italiano,DOC0081,Toni Trincavelli
CL0668,Matematica,DOC0035,Melina Monicelli
CL0668,Inglese,DOC0043,Raimondo Navone
CL0669,Italiano,DOC0063,Piergiorgio Curatoli-Battelli
CL0669,Matematica,DOC0056,Ermenegildo Boccaccio
CL0669,Inglese,DOC0080,Giacomo Zito
CL0670,Italiano,DOC0023,Luciano Alboni-Rismondo
CL0670,Matematica,DOC0022,Clelia Notarbartolo
CL0670,Inglese,DOC0036,Gaspare Vecellio
CL0671,Italiano,DOC0054,Cipriano Segni
CL0671,Matematica,DOC0003,Isabella Mezzetta
CL0671,Inglese,DOC0015,Amanda Cicala
CL0672,Italiano,DOC0076,Sergius Micca
CL0672,Matematica,DOC0032,Annamaria Trevisani
CL0672,Inglese,DOC0003,Isabella Mezzetta
CL0673,Italiano,DOC0033,Sandro Versace-Battaglia
CL0673,Matematica,DOC0034,Bianca Sauro
CL0673,Inglese,DOC0087,Romina Bersani-Rocca
CL0674,Italiano,DOC0090,Dott. Giulia Ferretti
CL0674,Matematica,DOC0002,Diana Canali
CL0674,Inglese,DOC0074,Sig.ra Imelda Morricone
CL0675,Italiano,DOC0048,Patrizio Platini
CL0675,Matematica,DOC0018,Sig. Domenico Iannotti
CL0675,Inglese,DOC0099,Ilaria Leone
CL0676,Italiano,DOC0100,Loredana Bocelli
CL0676,Matematica,DOC0091,Costantino Valier
CL0676,Inglese,DOC0039,Cecilia Correr
CL0677,Italiano,DOC0055,Imelda Scamarcio
CL0677,Matematica,DOC0082,Dott. Leonardo Armellini
CL0677,Inglese,DOC0066,Dott. Fiorino Cannizzaro
CL0678,Italiano,DOC0063,Piergiorgio Curatoli-Battelli
CL0678,Matematica,DOC0034,Bianca Sauro
CL0678,Inglese,DOC0063,Piergiorgio Curatoli-Battelli
CL0679,Italiano,DOC0089,Marcella Broschi
CL0679,Matematica,DOC0009,Dott. Giada Mazzocchi
CL0679,Inglese,DOC0034,Bianca Sauro
CL0680,Italiano,DOC0054,Cipriano Segni
CL0680,Matematica,DOC0064,Durante Fischetti-Trentini
CL0680,Inglese,DOC0004,Etta Cassarà
CL0681,Italiano,DOC0082,Dott. Leonardo Armellini
CL0681,Matematica,DOC0053,Victoria Balbi
CL0681,Inglese,DOC0073,Santino Campise
CL0682,Italiano,DOC0039,Cecilia Correr
CL0682,Matematica,DOC0023,Luciano Alboni-Rismondo
CL0682,Inglese,DOC0005,Valerio Gaito
CL0683,Italiano,DOC0070,Piergiorgio Scaramucci
CL0683,Matematica,DOC0095,Ennio Leonetti
CL0683,Inglese,DOC0008,Dott. Gemma Borromini
CL0684,Italiano,DOC0083,Augusto Alfonsi-Saracino
CL0684,Matematica,DOC0066,Dott. Fiorino Cannizzaro
CL0684,Inglese,DOC0019,Marissa Modugno
CL0685,Italiano,DOC0062,Serena Gradenigo-Pareto
CL0685,Matematica,DOC0012,Barbara Granatelli
CL0685,Inglese,DOC0003,Isabella Mezzetta
CL0686,Italiano,DOC0001,Ranieri Martucci-Pistoletto
CL0686,Matematica,DOC0037,Ansaldo Calvo
CL0686,Inglese,DOC0034,Bianca Sauro
CL0686,Fisica,DOC0092,Marco Tornatore
CL0686,Scienze,DOC0069,Dino Caccianemico
CL0686,Disegno Tecnico,DOC0081,Toni Trincavelli
CL0687,Italiano,DOC0048,Patrizio Platini
CL0687,Matematica,DOC0080,Giacomo Zito
CL0687,Inglese,DOC0091,Costantino Valier
CL0687,Fisica,DOC0055,Imelda Scamarcio
CL0687,Scienze,DOC0086,Gioele Lippomano-Brancaccio
CL0687,Disegno Tecnico,DOC0051,Amadeo Acerbi
CL0688,Italiano,DOC0032,Annamaria Trevisani
CL0688,Matematica,DOC0092,Marco Tornatore
CL0688,Inglese,DOC0026,Rolando Bulzoni-Mazzanti
CL0688,Fisica,DOC0069,Dino Caccianemico
CL0688,Scienze,DOC0063,Piergiorgio Curatoli-Battelli
CL0688,Disegno Tecnico,DOC0035,Melina Monicelli
CL0689,Italiano,DOC0078,Griselda Mazzocchi
CL0689,Matematica,DOC0100,Loredana Bocelli
CL0689,Inglese,DOC0080,Giacomo Zito
CL0689,Fisica,DOC0016,Fortunata Mengolo-Tresoldi
CL0689,Scienze,DOC0084,Eraldo Leone
CL0689,Disegno Tecnico,DOC0074,Sig.ra Imelda Morricone
CL0690,Italiano,DOC0004,Etta Cassarà
CL0690,Matematica,DOC0100,Loredana Bocelli
CL0690,Inglese,DOC0028,Melina Prati
CL0690,Fisica,DOC0012,Barbara Granatelli
CL0690,Scienze,DOC0048,Patrizio Platini
CL0690,Disegno Tecnico,DOC0067,Caterina Boccaccio
CL0691,Italiano,DOC0099,Ilaria Leone
CL0691,Matematica,DOC0100,Loredana Bocelli
CL0691,Inglese,DOC0017,Clelia Morandi
CL0691,Fisica,DOC0044,Bianca Pagliaro
CL0691,Scienze,DOC0053,Victoria Balbi
CL0691,Disegno Tecnico,DOC0009,Dott. Giada Mazzocchi
CL0692,Italiano,DOC0020,Sig.ra Paulina Argentero
CL0692,Matematica,DOC0098,Bianca Satta
CL0692,Inglese,DOC0077,Hugo Barracco
CL0692,Fisica,DOC0029,Tonia Nosiglia
CL0692,Scienze,DOC0071,Ramona Piazzi
CL0692,Disegno Tecnico,DOC0030,Simonetta Troisi
CL0693,Italiano,DOC0024,Ludovica Tremonti
CL0693,Matematica,DOC0017,Clelia Morandi
CL0693,Inglese,DOC0086,Gioele Lippomano-Brancaccio
CL0694,Italiano,DOC0040,Donatella Pace
CL0694,Matematica,DOC0078,Griselda Mazzocchi
CL0694,Inglese,DOC0060,Elena Toselli-Ponti
CL0695,Italiano,DOC0088,Carla Gasperi
CL0695,Matematica,DOC0090,Dott. Giulia Ferretti
CL0695,Inglese,DOC0010,Fortunata Ortese
CL0696,Italiano,DOC0087,Romina Bersani-Rocca
CL0696,Matematica,DOC0058,Bianca Pace
CL0696,Inglese,DOC0011,Bruno Cabrini
CL0697,Italiano,DOC0023,Luciano Alboni-Rismondo
CL0697,Matematica,DOC0015,Amanda Cicala
CL0697,Inglese,DOC0060,Elena Toselli-Ponti
CL0698,Italiano,DOC0081,Toni Trincavelli
CL0698,Matematica,DOC0077,Hugo Barracco
CL0698,Inglese,DOC0026,Rolando Bulzoni-Mazzanti
CL0698,Greco,DOC0049,Luisa Solimena-Olivetti
CL0698,Latino,DOC0091,Costantino Valier
CL0698,Filosofia,DOC0012,Barbara Granatelli
CL0699,Italiano,DOC0002,Diana Canali
CL0699,Matematica,DOC0004,Etta Cassarà
CL0699,Inglese,DOC0012,Barbara Granatelli
CL0699,Greco,DOC0060,Elena Toselli-Ponti
CL0699,Latino,DOC0009,Dott. Giada Mazzocchi
CL0699,Filosofia,DOC0017,Clelia Morandi
CL0700,Italiano,DOC0002,Diana Canali
CL0700,Matematica,DOC0049,Luisa Solimena-Olivetti
CL0700,Inglese,DOC0049,Luisa Solimena-Olivetti
CL0700,Greco,DOC0092,Marco Tornatore
CL0700,Latino,DOC0001,Ranieri Martucci-Pistoletto
CL0700,Filosofia,DOC0063,Piergiorgio Curatoli-Battelli
CL0701,Italiano,DOC0065,Santino Migliaccio
CL0701,Matematica,DOC0062,Serena Gradenigo-Pareto
CL0701,Inglese,DOC0043,Raimondo Navone
CL0701,Greco,DOC0092,Marco Tornatore
CL0701,Latino,DOC0100,Loredana Bocelli
CL0701,Filosofia,DOC0064,Durante Fischetti-Trentini
CL0702,Italiano,DOC0037,Ansaldo Calvo
CL0702,Matematica,DOC0086,Gioele Lippomano-Brancaccio
CL0702,Inglese,DOC0071,Ramona Piazzi
CL0702,Greco,DOC0029,Tonia Nosiglia
CL0702,Latino,DOC0088,Carla Gasperi
CL0702,Filosofia,DOC0082,Dott. Leonardo Armellini
CL0703,Italiano,DOC0040,Donatella Pace
CL0703,Matematica,DOC0033,Sandro Versace-Battaglia
CL0703,Inglese,DOC0025,Arnulfo Greggio
CL0703,Greco,DOC0077,Hugo Barracco
CL0703,Latino,DOC0054,Cipriano Segni
CL0703,Filosofia,DOC0037,Ansaldo Calvo
CL0704,Italiano,DOC0011,Bruno Cabrini
CL0704,Matematica,DOC0086,Gioele Lippomano-Brancaccio
CL0704,Inglese,DOC0041,Mariano Redi
CL0704,Greco,DOC0010,Fortunata Ortese
CL0704,Latino,DOC0096,Elladio Migliaccio
CL0704,Filosofia,DOC0095,Ennio Leonetti
CL0705,Italiano,DOC0099,Ilaria Leone
CL0705,Matematica,DOC0018,Sig. Domenico Iannotti
CL0705,Inglese,DOC0019,Marissa Modugno
CL0706,Italiano,DOC0048,Patrizio Platini
CL0706,Matematica,DOC0015,Amanda Cicala
CL0706,Inglese,DOC0059,Atenulf Pozzecco
CL0707,Italiano,DOC0015,Amanda Cicala
CL0707,Matematica,DOC0031,Adamo Baglioni
CL0707,Inglese,DOC0048,Patrizio Platini
CL0708,Italiano,DOC0018,Sig. Domenico Iannotti
CL0708,Matematica,DOC0084,Eraldo Leone
CL0708,Inglese,DOC0039,Cecilia Correr
CL0709,Italiano,DOC0084,Eraldo Leone
CL0709,Matematica,DOC0063,Piergiorgio Curatoli-Battelli
CL0709,Inglese,DOC0092,Marco Tornatore
CL0710,Italiano,DOC0039,Cecilia Correr
CL0710,Matematica,DOC0087,Romina Bersani-Rocca
CL0710,Inglese,DOC0069,Dino Caccianemico
CL0711,Italiano,DOC0095,Ennio Leonetti
CL0711,Matematica,DOC0020,Sig.ra Paulina Argentero
CL0711,Inglese,DOC0092,Marco Tornatore
CL0712,Italiano,DOC0062,Serena Gradenigo-Pareto
CL0712,Matematica,DOC0001,Ranieri Martucci-Pistoletto
CL0712,Inglese,DOC0099,Ilaria Leone
CL0713,Italiano,DOC0081,Toni Trincavelli
CL0713,Matematica,DOC0019,Marissa Modugno
CL0713,Inglese,DOC0055,Imelda Scamarcio
CL0714,Italiano,DOC0090,Dott. Giulia Ferretti
CL0714,Matematica,DOC0044,Bianca Pagliaro
CL0714,Inglese,DOC0004,Etta Cassarà
CL0715,Italiano,DOC0086,Gioele Lippomano-Brancaccio
CL0715,Matematica,DOC0094,Dott. Chiara Panzera
CL0715,Inglese,DOC0023,Luciano Alboni-Rismondo
CL0716,Italiano,DOC0037,Ansaldo Calvo
CL0716,Matematica,DOC0038,Annamaria Brichese-Marinetti
CL0716,Inglese,DOC0091,Costantino Valier
CL0717,Italiano,DOC0083,Augusto Alfonsi-Saracino
CL0717,Matematica,DOC0054,Cipriano Segni
CL0717,Inglese,DOC0059,Atenulf Pozzecco
CL0718,Italiano,DOC0054,Cipriano Segni
CL0718,Matematica,DOC0065,Santino Migliaccio
CL0718,Inglese,DOC0060,Elena Toselli-Ponti
CL0719,Italiano,DOC0020,Sig.ra Paulina Argentero
CL0719,Matematica,DOC0007,Elena Alighieri
CL0719,Inglese,DOC0049,Luisa Solimena-Olivetti
CL0720,Italiano,DOC0061,Germana Giusti
CL0720,Matematica,DOC0049,Luisa Solimena-Olivetti
CL0720,Inglese,DOC0020,Sig.ra Paulina Argentero
CL0721,Italiano,DOC0034,Bianca Sauro
CL0721,Matematica,DOC0011,Bruno Cabrini
CL0721,Inglese,DOC0008,Dott. Gemma Borromini
CL0722,Italiano,DOC0052,Sole Bragaglia
CL0722,Matematica,DOC0085,Federico Capuana
CL0722,Inglese,DOC0086,Gioele Lippomano-Brancaccio
CL0723,Italiano,DOC0006,Martino Gaggini
CL0723,Matematica,DOC0032,Annamaria Trevisani
CL0723,Inglese,DOC0099,Ilaria Leone
CL0724,Italiano,DOC0047,Valerio Modugno
CL0724,Matematica,DOC0033,Sandro Versace-Battaglia
CL0724,Inglese,DOC0067,Caterina Boccaccio
CL0725,Italiano,DOC0081,Toni Trincavelli
CL0725,Matematica,DOC0038,Annamaria Brichese-Marinetti
CL0725,Inglese,DOC0016,Fortunata Mengolo-Tresoldi
CL0726,Italiano,DOC0041,Mariano Redi
CL0726,Matematica,DOC0040,Donatella Pace
CL0726,Inglese,DOC0072,Monica Ortolani
CL0727,Italiano,DOC0061,Germana Giusti
CL0727,Matematica,DOC0014,Elena Gargallo-Borroni
CL0727,Inglese,DOC0037,Ansaldo Calvo
CL0728,Italiano,DOC0032,Annamaria Trevisani
CL0728,Matematica,DOC0055,Imelda Scamarcio
CL0728,Inglese,DOC0039,Cecilia Correr
CL0729,Italiano,DOC0049,Luisa Solimena-Olivetti
CL0729,Matematica,DOC0023,Luciano Alboni-Rismondo
CL0729,Inglese,DOC0037,Ansaldo Calvo
CL0730,Italiano,DOC0002,Diana Canali
CL0730,Matematica,DOC0022,Clelia Notarbartolo
CL0730,Inglese,DOC0052,Sole Bragaglia
CL0731,Italiano,DOC0092,Marco Tornatore
CL0731,Matematica,DOC0054,Cipriano Segni
CL0731,Inglese,DOC0067,Caterina Boccaccio
CL0732,Italiano,DOC0001,Ranieri Martucci-Pistoletto
CL0732,Matematica,DOC0027,Gelsomina Antonioni
CL0732,Inglese,DOC0009,Dott. Giada Mazzocchi
CL0733,Italiano,DOC0005,Valerio Gaito
CL0733,Matematica,DOC0037,Ansaldo Calvo
CL0733,Inglese,DOC0067,Caterina Boccaccio
CL0734,Italiano,DOC0017,Clelia Morandi
CL0734,Matematica,DOC0070,Piergiorgio Scaramucci
CL0734,Inglese,DOC0082,Dott. Leonardo Armellini
CL0735,Italiano,DOC0080,Giacomo Zito
CL0735,Matematica,DOC0075,Licia Gatto
CL0735,Inglese,DOC0003,Isabella Mezzetta
CL0736,Italiano,DOC0092,Marco Tornatore
CL0736,Matematica,DOC0026,Rolando Bulzoni-Mazzanti
CL0736,Inglese,DOC0090,Dott. Giulia Ferretti
CL0737,Italiano,DOC0062,Serena Gradenigo-Pareto
CL0737,Matematica,DOC0060,Elena Toselli-Ponti
CL0737,Inglese,DOC0075,Licia Gatto
CL0738,Italiano,DOC0074,Sig.ra Imelda Morricone
CL0738,Matematica,DOC0077,Hugo Barracco
CL0738,Inglese,DOC0038,Annamaria Brichese-Marinetti
CL0739,Italiano,DOC0088,Carla Gasperi
CL0739,Matematica,DOC0053,Victoria Balbi
CL0739,Inglese,DOC0089,Marcella Broschi
CL0740,Italiano,DOC0099,Ilaria Leone
CL0740,Matematica,DOC0065,Santino Migliaccio
CL0740,Inglese,DOC0029,Tonia Nosiglia
CL0741,Italiano,DOC0012,Barbara Granatelli
CL0741,Matematica,DOC0064,Durante Fischetti-Trentini
CL0741,Inglese,DOC0079,Lando Federici
CL0742,Italiano,DOC0021,Annunziata Malenchini-Caruso
CL0742,Matematica,DOC0062,Serena Gradenigo-Pareto
CL0742,Inglese,DOC0063,Piergiorgio Curatoli-Battelli
CL0743,Italiano,DOC0017,Clelia Morandi
CL0743,Matematica,DOC0067,Caterina Boccaccio
CL0743,Inglese,DOC0023,Luciano Alboni-Rismondo
CL0744,Italiano,DOC0036,Gaspare Vecellio
CL0744,Matematica,DOC0077,Hugo Barracco
CL0744,Inglese,DOC0060,Elena Toselli-Ponti
CL0745,Italiano,DOC0021,Annunziata Malenchini-Caruso
CL0745,Matematica,DOC0058,Bianca Pace
CL0745,Inglese,DOC0047,Valerio Modugno
CL0746,Italiano,DOC0054,Cipriano Segni
CL0746,Matematica,DOC0099,Ilaria Leone
CL0746,Inglese,DOC0092,Marco Tornatore
CL0747,Italiano,DOC0011,Bruno Cabrini
CL0747,Matematica,DOC0027,Gelsomina Antonioni
CL0747,Inglese,DOC0047,Valerio Modugno
CL0748,Italiano,DOC0088,Carla Gasperi
CL0748,Matematica,DOC0040,Donatella Pace
CL0748,Inglese,DOC0023,Luciano Alboni-Rismondo
CL0749,Italiano,DOC0082,Dott. Leonardo Armellini
CL0749,Matematica,DOC0015,Amanda Cicala
CL0749,Inglese,DOC0068,Ramona Giacconi
CL0750,Italiano,DOC0015,Amanda Cicala
CL0750,Matematica,DOC0034,Bianca Sauro
CL0750,Inglese,DOC0036,Gaspare Vecellio
CL0751,Italiano,DOC0078,Griselda Mazzocchi
CL0751,Matematica,DOC0019,Marissa Modugno
CL0751,Inglese,DOC0004,Etta Cassarà
CL0752,Italiano,DOC0090,Dott. Giulia Ferretti
CL0752,Matematica,DOC0036,Gaspare Vecellio
CL0752,Inglese,DOC0084,Eraldo Leone
CL0753,Italiano,DOC0024,Ludovica Tremonti
CL0753,Matematica,DOC0011,Bruno Cabrini
CL0753,Inglese,DOC0016,Fortunata Mengolo-Tresoldi
CL0754,Italiano,DOC0038,Annamaria Brichese-Marinetti
CL0754,Matematica,DOC0086,Gioele Lippomano-Brancaccio
CL0754,Inglese,DOC0031,Adamo Baglioni
CL0755,Italiano,DOC0082,Dott. Leonardo Armellini
CL0755,Matematica,DOC0058,Bianca Pace
CL0755,Inglese,DOC0082,Dott. Leonardo Armellini
CL0756,Italiano,DOC0010,Fortunata Ortese
CL0756,Matematica,DOC0042,Luciana Farinelli
CL0756,Inglese,DOC0084,Eraldo Leone
CL0757,Italiano,DOC0026,Rolando Bulzoni-Mazzanti
CL0757,Matematica,DOC0024,Ludovica Tremonti
CL0757,Inglese,DOC0053,Victoria Balbi
CL0758,Italiano,DOC0020,Sig.ra Paulina Argentero
CL0758,Matematica,DOC0049,Luisa Solimena-Olivetti
CL0758,Inglese,DOC0040,Donatella Pace
CL0759,Italiano,DOC0001,Ranieri Martucci-Pistoletto
CL0759,Matematica,DOC0053,Victoria Balbi
CL0759,Inglese,DOC0097,Angelina Bataglia
CL0760,Italiano,DOC0016,Fortunata Mengolo-Tresoldi
CL0760,Matematica,DOC0057,Elladio Cattaneo
CL0760,Inglese,DOC0052,Sole Bragaglia
CL0761,Italiano,DOC0015,Amanda Cicala
CL0761,Matematica,DOC0063,Piergiorgio Curatoli-Battelli
CL0761,Inglese,DOC0038,Annamaria Brichese-Marinetti
CL0762,Italiano,DOC0065,Santino Migliaccio
CL0762,Matematica,DOC0083,Augusto Alfonsi-Saracino
CL0762,Inglese,DOC0078,Griselda Mazzocchi
CL0763,Italiano,DOC0061,Germana Giusti
CL0763,Matematica,DOC0048,Patrizio Platini
CL0763,Inglese,DOC0012,Barbara Granatelli
CL0764,Italiano,DOC0075,Licia Gatto
CL0764,Matematica,DOC0057,Elladio Cattaneo
CL0764,Inglese,DOC0062,Serena Gradenigo-Pareto
CL0765,Italiano,DOC0045,Claudia Filangieri
CL0765,Matematica,DOC0021,Annunziata Malenchini-Caruso
CL0765,Inglese,DOC0084,Eraldo Leone
CL0766,Italiano,DOC0090,Dott. Giulia Ferretti
CL0766,Matematica,DOC0079,Lando Federici
CL0766,Inglese,DOC0027,Gelsomina Antonioni
CL0766,Fisica,DOC0054,Cipriano Segni
CL0766,Scienze,DOC0088,Carla Gasperi
CL0766,Disegno Tecnico,DOC0074,Sig.ra Imelda Morricone
CL0767,Italiano,DOC0078,Griselda Mazzocchi
CL0767,Matematica,DOC0066,Dott. Fiorino Cannizzaro
CL0767,Inglese,DOC0071,Ramona Piazzi
CL0767,Fisica,DOC0028,Melina Prati
CL0767,Scienze,DOC0042,Luciana Farinelli
CL0767,Disegno Tecnico,DOC0022,Clelia Notarbartolo
CL0768,Italiano,DOC0019,Marissa Modugno
CL0768,Matematica,DOC0064,Durante Fischetti-Trentini
CL0768,Inglese,DOC0032,Annamaria Trevisani
CL0768,Fisica,DOC0016,Fortunata Mengolo-Tresoldi
CL0768,Scienze,DOC0028,Melina Prati
CL0768,Disegno Tecnico,DOC0098,Bianca Satta
CL0769,Italiano,DOC0042,Luciana Farinelli
CL0769,Matematica,DOC0080,Giacomo Zito
CL0769,Inglese,DOC0070,Piergiorgio Scaramucci
CL0769,Fisica,DOC0071,Ramona Piazzi
CL0769,Scienze,DOC0073,Santino Campise
CL0769,Disegno Tecnico,DOC0064,Durante Fischetti-Trentini
CL0770,Italiano,DOC0098,Bianca Satta
